; CSV, generated by libsigrok4DSL 0.2.0 on Fri May 14 15:09:31 2021
6.457,2.638
6.378,2.638
6.378,2.638
6.378,2.638
6.378,2.638
6.378,2.638
6.378,2.638
6.378,2.638
6.220,2.638
6.299,2.638
6.220,2.638
6.299,2.638
6.220,2.638
6.220,2.598
6.220,2.638
6.142,2.638
6.142,2.638
6.142,2.677
6.142,2.638
6.142,2.598
6.142,2.598
6.142,2.638
6.063,2.638
6.063,2.638
6.063,2.638
6.063,2.598
6.063,2.598
6.063,2.598
6.063,2.598
6.063,2.598
6.063,2.598
6.063,2.598
6.063,2.598
6.063,2.638
5.984,2.638
5.984,2.598
5.984,2.638
5.984,2.638
5.984,2.638
5.906,2.598
5.984,2.638
5.984,2.598
5.906,2.598
5.906,2.598
5.906,2.598
5.906,2.598
5.906,2.598
5.906,2.598
5.827,2.598
5.906,2.598
5.906,2.598
5.827,2.598
5.906,2.598
5.827,2.598
5.827,2.598
5.827,2.598
5.827,2.638
5.827,2.598
5.827,2.598
5.827,2.559
5.827,2.598
5.827,2.559
5.827,2.559
5.827,2.598
5.827,2.559
5.827,2.598
5.827,2.598
5.827,2.598
5.748,2.598
5.827,2.598
5.748,2.598
5.748,2.598
5.748,2.598
5.748,2.559
5.748,2.598
5.748,2.559
5.827,2.559
5.748,2.598
5.748,2.638
5.748,2.598
5.827,2.598
5.748,2.559
5.748,2.559
5.748,2.559
5.748,2.598
5.748,2.559
5.748,2.598
5.748,2.559
5.748,2.598
5.748,2.559
5.748,2.559
5.748,2.598
5.748,2.598
5.748,2.559
5.748,2.559
5.748,2.559
5.748,2.598
5.748,2.559
5.748,2.559
5.748,2.559
5.748,2.598
5.748,2.559
5.748,2.559
5.748,2.598
5.748,2.598
5.669,2.559
5.669,2.598
5.748,2.559
5.748,2.598
5.748,2.559
5.748,2.559
5.748,2.598
5.748,2.520
5.669,2.559
5.748,2.559
5.669,2.559
5.669,2.598
5.669,2.559
5.669,2.598
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.520
5.669,2.559
5.669,2.559
5.669,2.638
5.669,2.559
5.669,2.559
5.591,2.520
5.669,2.559
5.669,2.559
5.669,2.638
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.591,2.559
5.669,2.559
5.591,2.559
5.669,2.559
5.591,2.559
5.669,2.559
5.669,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.520
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.512,2.520
5.512,2.559
5.591,2.520
5.512,2.480
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.512,2.559
5.512,2.559
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.480
5.591,2.559
5.591,2.520
5.591,2.520
5.591,2.520
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.559
5.512,2.520
5.512,2.480
5.512,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.480
5.512,2.559
5.591,2.559
5.512,2.559
5.512,2.480
5.512,2.559
5.512,2.480
5.512,2.598
5.512,2.559
5.591,2.559
5.591,2.559
5.512,2.559
5.512,2.598
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.591,2.559
5.512,2.520
5.512,2.559
5.512,2.520
5.512,2.559
5.591,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.512,2.598
5.512,2.559
5.512,2.598
5.512,2.480
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.480
5.512,2.559
5.512,2.520
5.512,2.520
5.512,2.559
5.512,2.480
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.480
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.480
5.512,2.480
5.512,2.559
5.512,2.480
5.512,2.559
5.433,2.480
5.512,2.480
5.512,2.520
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.433,2.480
5.512,2.520
5.512,2.559
5.512,2.480
5.433,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.480
5.512,2.520
5.512,2.520
5.512,2.559
5.512,2.520
5.512,2.480
5.433,2.559
5.512,2.520
5.433,2.559
5.512,2.480
5.512,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.512,2.480
5.433,2.559
5.433,2.559
5.512,2.559
5.433,2.559
5.433,2.480
5.433,2.441
5.512,2.520
5.512,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.480
5.512,2.520
5.433,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.433,2.559
5.512,2.520
5.433,2.480
5.433,2.559
5.512,2.520
5.433,2.520
5.512,2.480
5.512,2.480
5.512,2.520
5.433,2.480
5.512,2.559
5.433,2.480
5.433,2.520
5.512,2.480
5.512,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.512,2.480
5.512,2.520
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.512,2.520
5.433,2.520
5.512,2.480
5.512,2.520
5.433,2.480
5.512,2.520
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.512,2.480
5.512,2.520
5.512,2.480
5.512,2.559
5.433,2.480
5.512,2.520
5.433,2.480
5.433,2.559
5.512,2.480
5.433,2.559
5.433,2.559
5.512,2.480
5.433,2.480
5.433,2.480
5.512,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.512,2.480
5.512,2.480
5.512,2.480
5.433,2.480
5.512,2.480
5.512,2.480
5.433,2.480
5.512,2.480
5.433,2.480
5.512,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.402
5.433,2.520
5.433,2.441
5.512,2.559
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.512,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.512,2.559
5.433,2.520
5.512,2.559
5.433,2.520
5.433,2.559
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.512,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.638
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.520
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.598
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.598
5.433,2.480
5.433,2.559
5.354,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.520
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.520
5.433,2.520
5.512,2.520
5.433,2.559
5.433,2.559
5.354,2.598
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.520
5.354,2.520
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.480
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.433,2.598
5.433,2.441
5.433,2.598
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.559
5.354,2.520
5.354,2.480
5.354,2.559
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.480
5.354,2.480
5.433,2.559
5.433,2.480
5.433,2.559
5.354,2.559
5.433,2.559
5.433,2.520
5.354,2.559
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.354,2.480
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.480
5.354,2.480
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.480
5.354,2.520
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.520
5.433,2.480
5.354,2.520
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.480
5.354,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.354,2.480
5.433,2.480
5.354,2.520
5.433,2.480
5.354,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.559
5.354,2.559
5.354,2.520
5.354,2.520
5.433,2.480
5.354,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.559
5.433,2.520
5.354,2.559
5.433,2.480
5.354,2.520
5.433,2.520
5.433,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.520
5.354,2.520
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.480
5.354,2.480
5.354,2.480
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.354,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.520
5.433,2.520
5.354,2.520
5.433,2.480
5.354,2.559
5.433,2.480
5.433,2.559
5.354,2.559
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.354,2.520
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.520
5.354,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.354,2.559
5.433,2.520
5.433,2.480
5.354,2.520
5.354,2.559
5.433,2.480
5.354,2.480
5.433,2.480
5.354,2.559
5.354,2.480
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.520
5.433,2.520
5.354,2.480
5.433,2.520
5.354,2.480
5.433,2.520
5.354,2.520
5.354,2.559
5.354,2.559
5.354,2.520
5.433,2.520
5.433,2.559
5.354,2.520
5.433,2.559
5.354,2.480
5.433,2.480
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.559
5.354,2.559
5.433,2.520
5.354,2.520
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.354,2.480
5.433,2.559
5.354,2.559
5.433,2.520
5.433,2.480
5.354,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.354,2.559
5.354,2.559
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.354,2.480
5.433,2.559
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.559
5.433,2.480
5.433,2.520
5.354,2.559
5.354,2.559
5.354,2.480
5.354,2.480
5.433,2.520
5.433,2.559
5.433,2.402
5.433,2.559
5.354,2.480
5.433,2.520
5.354,2.480
5.354,2.480
5.433,2.480
5.354,2.441
5.433,2.598
5.354,2.480
5.433,2.559
5.433,2.480
5.354,2.520
5.433,2.559
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.433,2.520
5.354,2.559
5.354,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.354,2.441
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.354,2.480
5.433,2.480
5.354,2.520
5.433,2.480
5.354,2.480
5.433,2.480
5.433,2.559
5.354,2.480
5.433,2.480
5.433,2.559
5.354,2.480
5.354,2.480
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.480
5.354,2.520
5.433,2.520
5.354,2.559
5.354,2.559
5.433,2.559
5.433,2.480
5.354,2.480
5.354,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.354,2.480
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.559
5.354,2.559
5.433,2.559
5.354,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.433,2.520
5.433,2.480
5.433,2.520
5.433,2.520
5.354,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.480
5.433,2.520
5.354,2.480
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.520
5.433,2.480
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.598
5.433,2.598
5.354,2.559
5.433,2.520
5.433,2.480
5.354,2.480
5.354,2.520
5.433,2.559
5.354,2.559
5.354,2.559
5.354,2.480
5.433,2.480
5.433,2.520
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.520
5.354,2.520
5.354,2.520
5.433,2.520
5.354,2.520
5.433,2.480
5.433,2.559
5.354,2.559
5.354,2.480
5.354,2.480
5.354,2.559
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.433,2.520
5.354,2.520
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.354,2.559
5.276,2.559
5.354,2.559
5.354,2.559
5.433,2.559
5.433,2.480
5.354,2.480
5.433,2.480
5.354,2.480
5.433,2.559
5.354,2.559
5.354,2.559
5.433,2.559
5.354,2.520
5.433,2.559
5.354,2.559
5.354,2.520
5.354,2.559
5.354,2.520
5.433,2.520
5.354,2.559
5.433,2.520
5.433,2.480
5.433,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.433,2.480
5.433,2.480
5.354,2.559
5.354,2.480
5.433,2.559
5.354,2.559
5.433,2.520
5.433,2.480
5.354,2.559
5.354,2.520
5.433,2.480
5.433,2.480
5.354,2.480
5.433,2.559
5.354,2.520
5.433,2.480
5.354,2.559
5.433,2.480
5.433,2.559
5.433,2.520
5.354,2.520
5.433,2.559
5.354,2.559
5.354,2.480
5.433,2.480
5.433,2.559
5.354,2.480
5.433,2.559
5.433,2.480
5.354,2.480
5.354,2.480
5.354,2.480
5.354,2.559
5.354,2.520
5.433,2.559
5.433,2.559
5.433,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.354,2.598
5.354,2.480
5.354,2.480
5.354,2.520
5.433,2.520
5.433,2.480
5.433,2.520
5.354,2.559
5.354,2.559
5.354,2.559
5.433,2.520
5.433,2.559
5.433,2.480
5.354,2.559
5.354,2.598
5.433,2.559
5.354,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.354,2.480
5.433,2.480
5.354,2.520
5.433,2.520
5.433,2.520
5.433,2.480
5.433,2.480
5.354,2.559
5.433,2.520
5.354,2.559
5.354,2.520
5.433,2.559
5.433,2.480
5.433,2.559
5.354,2.480
5.433,2.559
5.433,2.480
5.354,2.559
5.354,2.520
5.433,2.559
5.354,2.520
5.354,2.480
5.354,2.559
5.354,2.520
5.354,2.559
5.354,2.520
5.433,2.559
5.433,2.520
5.433,2.520
5.354,2.559
5.354,2.520
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.559
5.354,2.559
5.433,2.559
5.354,2.559
5.354,2.520
5.354,2.520
5.354,2.638
5.433,2.441
5.433,2.559
5.433,2.520
5.433,2.520
5.354,2.520
5.354,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.433,2.559
5.354,2.559
5.354,2.559
5.433,2.480
5.354,2.520
5.433,2.520
5.433,2.559
5.354,2.559
5.354,2.480
5.354,2.559
5.354,2.480
5.433,2.520
5.433,2.480
5.433,2.559
5.354,2.638
5.433,2.480
5.354,2.559
5.433,2.480
5.433,2.559
5.276,2.520
5.433,2.559
5.354,2.559
5.354,2.520
5.354,2.520
5.354,2.559
5.354,2.520
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.520
5.433,2.559
5.354,2.559
5.354,2.480
5.354,2.520
5.354,2.559
5.354,2.598
5.433,2.598
5.354,2.559
5.354,2.559
5.433,2.559
5.354,2.480
5.354,2.520
5.354,2.480
5.354,2.559
5.433,2.520
5.433,2.480
5.354,2.480
5.433,2.480
5.354,2.520
5.433,2.520
5.354,2.520
5.433,2.520
5.354,2.480
5.354,2.559
5.433,2.520
5.433,2.559
5.354,2.559
5.433,2.559
5.354,2.480
5.354,2.559
5.354,2.480
5.433,2.520
5.354,2.559
5.433,2.480
5.354,2.559
5.354,2.480
5.354,2.559
5.433,2.480
5.354,2.520
5.433,2.520
5.354,2.559
5.433,2.559
5.354,2.559
5.354,2.520
5.354,2.480
5.433,2.520
5.433,2.520
5.433,2.520
5.433,2.480
5.354,2.520
5.433,2.520
5.354,2.559
5.433,2.520
5.354,2.520
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.433,2.559
5.354,2.559
5.354,2.559
5.433,2.480
5.354,2.559
5.354,2.480
5.433,2.480
5.433,2.559
5.433,2.559
5.433,2.559
5.433,2.480
5.433,2.480
5.433,2.480
5.433,2.520
5.433,2.559
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.520
5.354,2.480
5.433,2.520
5.433,2.520
5.354,2.559
5.354,2.559
5.354,2.480
5.354,2.559
5.354,2.559
5.354,2.559
5.433,2.520
5.433,2.559
5.276,2.520
5.354,2.559
5.433,2.480
5.354,2.480
5.354,2.520
5.433,2.559
5.433,2.480
5.354,2.480
5.354,2.520
5.354,2.520
5.433,2.480
5.354,2.520
5.354,2.559
5.354,2.559
5.433,2.480
5.354,2.559
5.433,2.520
5.354,2.520
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.520
5.354,2.480
5.433,2.480
5.433,2.559
5.433,2.520
5.354,2.480
5.354,2.480
5.433,2.520
5.433,2.520
5.276,2.520
5.433,2.520
5.354,2.480
5.433,2.480
5.354,2.559
5.433,2.559
5.354,2.559
5.354,2.480
5.354,2.480
5.433,2.480
5.433,2.520
5.433,2.480
5.433,2.480
5.354,2.480
5.354,2.559
5.354,2.559
5.433,2.480
5.354,2.520
5.433,2.520
5.354,2.520
5.354,2.520
5.354,2.520
5.354,2.520
5.354,2.480
5.354,2.520
5.433,2.480
5.433,2.480
5.354,2.480
5.433,2.480
5.433,2.480
5.433,2.480
5.354,2.520
5.354,2.480
5.354,2.480
5.276,2.480
5.433,2.480
5.433,2.559
5.354,2.559
5.433,2.402
5.433,2.480
5.354,2.559
5.433,2.480
5.354,2.559
5.354,2.480
5.354,2.480
5.433,2.480
5.354,2.520
5.433,2.480
5.354,2.480
5.354,2.480
5.354,2.480
5.354,2.480
5.433,2.520
5.433,2.520
5.433,2.480
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.480
5.433,2.480
5.354,2.480
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.520
5.354,2.480
5.354,2.480
5.433,2.480
5.354,2.559
5.354,2.559
5.433,2.559
5.354,2.480
5.354,2.480
5.354,2.480
5.354,2.520
5.433,2.480
5.354,2.520
5.433,2.480
5.433,2.480
5.433,2.480
5.354,2.520
5.354,2.480
5.354,2.480
5.354,2.559
5.433,2.480
5.354,2.559
5.354,2.480
5.354,2.559
5.354,2.638
5.433,2.480
5.354,2.480
5.354,2.480
5.354,2.480
5.433,2.559
5.354,2.480
5.433,2.520
5.354,2.480
5.354,2.480
5.433,2.480
5.433,2.480
5.354,2.520
5.354,2.520
5.354,2.480
5.433,2.520
5.276,2.520
5.433,2.520
5.433,2.480
5.354,2.559
5.354,2.480
5.354,2.480
5.433,2.520
5.433,2.520
5.354,2.480
5.354,2.480
5.354,2.559
5.433,2.480
5.433,2.559
5.276,2.559
5.354,2.559
5.354,2.520
5.354,2.559
5.354,2.520
5.354,2.480
5.354,2.480
5.433,2.520
5.433,2.559
5.354,2.559
5.354,2.559
5.354,2.520
5.433,2.480
5.354,2.480
5.433,2.520
5.354,2.559
5.433,2.520
5.354,2.559
5.433,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.433,2.480
5.354,2.559
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.480
5.354,2.559
5.433,2.520
5.354,2.559
5.433,2.559
5.276,2.520
5.354,2.559
5.354,2.559
5.433,2.520
5.354,2.520
5.433,2.520
5.433,2.559
5.433,2.559
5.354,2.559
5.276,2.559
5.354,2.520
5.354,2.520
5.433,2.480
5.354,2.559
5.433,2.480
5.433,2.480
5.354,2.559
5.433,2.520
5.433,2.559
5.354,2.520
5.354,2.559
5.354,2.559
5.433,2.559
5.354,2.559
5.354,2.559
5.433,2.520
5.354,2.480
5.354,2.520
5.433,2.520
5.354,2.559
5.354,2.559
5.433,2.520
5.354,2.520
5.433,2.480
5.354,2.559
5.433,2.559
5.433,2.598
5.433,2.559
5.433,2.559
5.433,2.480
5.354,2.638
5.354,2.559
5.433,2.559
5.354,2.559
5.433,2.559
5.433,2.520
5.354,2.520
5.433,2.520
5.354,2.520
5.354,2.559
5.433,2.520
5.433,2.559
5.433,2.559
5.354,2.559
5.433,2.520
5.433,2.559
5.354,2.559
5.433,2.559
5.354,2.520
5.354,2.480
5.354,2.559
5.433,2.520
5.433,2.598
5.433,2.480
5.354,2.559
5.433,2.480
5.354,2.559
5.433,2.559
5.354,2.559
5.354,2.598
5.354,2.520
5.433,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.559
5.354,2.520
5.354,2.480
5.354,2.480
5.354,2.520
5.354,2.520
5.354,2.480
5.354,2.520
5.354,2.559
5.433,2.520
5.354,2.559
5.433,2.559
5.433,2.559
5.354,2.559
5.433,2.559
5.354,2.480
5.354,2.480
5.433,2.559
5.433,2.559
5.433,2.598
5.433,2.559
5.433,2.520
5.433,2.520
5.354,2.480
5.354,2.480
5.433,2.480
5.433,2.520
5.354,2.559
5.354,2.559
5.354,2.520
5.354,2.559
5.276,2.559
5.354,2.520
5.354,2.480
5.354,2.559
5.354,2.480
5.354,2.559
5.433,2.480
5.354,2.480
5.354,2.559
