; CSV, generated by libsigrok4DSL 0.2.0 on Fri May 14 15:20:21 2021
0.079,3.425
0.079,3.425
0.079,3.425
0.079,3.543
0.079,3.504
0.079,3.425
0.079,3.386
0.079,3.268
0.079,3.307
0.157,3.386
0.157,3.425
0.157,3.425
0.157,3.425
0.157,3.425
0.157,3.425
0.157,3.425
0.236,3.386
0.236,3.425
0.236,3.504
0.315,3.583
0.315,3.622
0.315,3.583
0.315,3.583
0.315,3.583
0.394,3.622
0.315,3.701
0.394,3.701
0.394,3.661
0.394,3.701
0.394,3.701
0.394,3.740
0.472,3.701
0.394,3.661
0.472,3.622
0.472,3.661
0.472,3.661
0.472,3.661
0.472,3.583
0.551,3.543
0.551,3.543
0.551,3.504
0.551,3.504
0.551,3.465
0.630,3.425
0.630,3.425
0.630,3.386
0.709,3.386
0.630,3.386
0.709,3.268
0.709,3.268
0.709,3.346
0.630,3.268
0.709,3.268
0.709,3.346
0.709,3.268
0.709,3.346
0.709,3.346
0.709,3.346
0.787,3.386
0.787,3.346
0.787,3.386
0.787,3.425
0.787,3.425
0.787,3.425
0.866,3.504
0.866,3.504
0.866,3.543
0.866,3.583
0.866,3.543
0.945,3.583
0.945,3.583
0.945,3.583
1.024,3.622
0.945,3.583
0.945,3.583
1.024,3.583
1.024,3.583
1.024,3.583
1.024,3.583
1.024,3.583
1.024,3.504
1.024,3.504
1.102,3.504
1.102,3.425
1.102,3.425
1.102,3.425
1.102,3.425
1.102,3.425
1.181,3.386
1.102,3.346
1.181,3.307
1.181,3.268
1.181,3.268
1.181,3.346
1.181,3.346
1.260,3.346
1.260,3.386
1.260,3.307
1.260,3.268
1.339,3.268
1.339,3.268
1.339,3.307
1.339,3.386
1.339,3.425
1.339,3.425
1.339,3.465
1.339,3.425
1.339,3.425
1.339,3.425
1.339,3.425
1.417,3.504
1.417,3.583
1.417,3.583
1.417,3.622
1.417,3.583
1.417,3.583
1.496,3.583
1.496,3.583
1.496,3.543
1.496,3.583
1.496,3.583
1.496,3.583
1.496,3.583
1.496,3.583
1.575,3.504
1.575,3.504
1.575,3.425
1.654,3.425
1.654,3.504
1.654,3.425
1.654,3.425
1.654,3.465
1.654,3.386
1.654,3.386
1.654,3.386
1.654,3.268
1.732,3.346
1.732,3.386
1.732,3.346
1.732,3.425
1.732,3.386
1.732,3.346
1.811,3.346
1.811,3.346
1.811,3.346
1.732,3.386
1.890,3.425
1.811,3.425
1.811,3.504
1.890,3.425
1.811,3.465
1.890,3.504
1.969,3.465
1.969,3.504
1.969,3.543
1.890,3.543
1.969,3.583
1.969,3.583
1.969,3.583
1.969,3.583
1.969,3.583
1.969,3.583
2.047,3.583
2.047,3.583
2.047,3.583
2.047,3.583
2.047,3.583
2.047,3.583
2.047,3.583
2.126,3.504
2.126,3.504
2.126,3.504
2.126,3.504
2.126,3.504
2.205,3.465
2.126,3.425
2.126,3.425
2.205,3.425
2.283,3.425
2.205,3.425
2.283,3.386
2.283,3.386
2.283,3.425
2.283,3.425
2.283,3.425
2.283,3.386
2.283,3.386
2.283,3.386
2.362,3.425
2.362,3.425
2.362,3.425
2.362,3.425
2.362,3.465
2.362,3.425
2.362,3.465
2.362,3.504
2.362,3.543
2.441,3.504
2.441,3.543
2.441,3.543
2.441,3.583
2.441,3.583
2.520,3.583
2.520,3.583
2.598,3.583
2.598,3.583
2.520,3.583
2.598,3.583
2.598,3.583
2.598,3.583
2.598,3.543
2.598,3.543
2.598,3.543
2.598,3.543
2.598,3.504
2.598,3.504
2.598,3.504
2.677,3.465
2.677,3.425
2.677,3.425
2.677,3.425
2.677,3.425
2.677,3.425
2.677,3.386
2.677,3.386
2.677,3.346
2.756,3.425
2.756,3.386
2.756,3.386
2.756,3.386
2.756,3.386
2.835,3.386
2.835,3.425
2.835,3.386
2.835,3.386
2.835,3.425
2.835,3.425
2.835,3.425
2.913,3.425
2.913,3.425
2.913,3.425
2.913,3.504
2.913,3.465
2.913,3.504
2.913,3.504
2.913,3.504
2.913,3.543
2.913,3.543
2.992,3.504
2.992,3.504
2.992,3.543
2.992,3.465
2.992,3.504
2.992,3.504
3.071,3.425
2.992,3.504
3.071,3.465
3.071,3.425
3.071,3.425
3.071,3.425
3.150,3.386
3.150,3.425
3.071,3.346
3.150,3.346
3.150,3.386
3.150,3.346
3.228,3.346
3.228,3.346
3.228,3.268
3.228,3.307
3.228,3.268
3.228,3.268
3.228,3.268
3.228,3.268
3.228,3.268
3.228,3.307
3.228,3.307
3.307,3.307
3.228,3.346
3.307,3.346
3.307,3.346
3.307,3.346
3.307,3.346
3.307,3.346
3.307,3.386
3.386,3.386
3.386,3.386
3.386,3.386
3.386,3.425
3.386,3.425
3.386,3.425
3.465,3.425
3.465,3.425
3.543,3.386
3.465,3.425
3.543,3.425
3.543,3.386
3.543,3.386
3.543,3.386
3.543,3.346
3.543,3.346
3.543,3.386
3.543,3.268
3.543,3.268
3.543,3.307
3.543,3.268
3.543,3.268
3.622,3.268
3.622,3.228
3.622,3.268
3.543,3.228
3.622,3.189
3.622,3.228
3.622,3.189
3.622,3.189
3.701,3.228
3.622,3.228
3.701,3.189
3.701,3.228
3.701,3.189
3.701,3.228
3.701,3.268
3.780,3.228
3.780,3.189
3.701,3.268
3.701,3.268
3.701,3.268
3.701,3.268
3.780,3.268
3.780,3.268
3.858,3.346
3.780,3.346
3.780,3.307
3.780,3.346
3.858,3.346
3.858,3.346
3.858,3.346
3.858,3.307
3.858,3.346
3.937,3.307
3.858,3.307
3.858,3.268
3.858,3.268
3.937,3.268
3.937,3.268
3.937,3.268
3.937,3.268
3.937,3.268
3.937,3.228
4.016,3.228
3.937,3.228
4.016,3.189
3.937,3.228
4.016,3.189
4.016,3.189
4.016,3.189
4.016,3.150
4.016,3.150
4.016,3.150
4.016,3.150
4.016,3.110
4.094,3.189
4.173,3.189
4.016,3.150
4.173,3.189
4.094,3.189
4.173,3.189
4.173,3.228
4.094,3.228
4.173,3.228
4.173,3.268
4.173,3.268
4.173,3.228
4.252,3.268
4.173,3.268
4.252,3.268
4.252,3.307
4.252,3.346
4.252,3.307
4.331,3.268
4.252,3.268
4.331,3.268
4.331,3.268
4.331,3.307
4.331,3.268
4.331,3.268
4.331,3.268
4.331,3.268
4.409,3.268
4.331,3.268
4.331,3.268
4.409,3.268
4.409,3.228
4.488,3.228
4.409,3.228
4.409,3.189
4.488,3.228
4.488,3.228
4.488,3.189
4.488,3.189
4.488,3.189
4.488,3.189
4.488,3.189
4.488,3.189
4.488,3.189
4.488,3.189
4.488,3.228
4.488,3.228
4.488,3.189
4.488,3.228
4.567,3.228
4.567,3.228
4.567,3.268
4.567,3.268
4.567,3.268
4.567,3.268
4.567,3.268
4.567,3.268
4.567,3.307
4.646,3.268
4.646,3.307
4.646,3.346
4.646,3.346
4.646,3.346
4.646,3.307
4.646,3.346
4.646,3.307
4.724,3.307
4.724,3.346
4.724,3.268
4.803,3.346
4.724,3.268
4.803,3.307
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.268
4.803,3.228
4.882,3.268
4.882,3.228
4.882,3.268
4.882,3.268
4.882,3.268
4.882,3.268
4.961,3.268
4.882,3.268
4.882,3.268
4.961,3.268
4.882,3.268
4.961,3.307
4.961,3.268
4.961,3.307
4.961,3.346
4.961,3.346
4.961,3.346
5.039,3.346
5.039,3.346
5.039,3.346
5.039,3.386
5.039,3.346
5.039,3.346
5.039,3.346
5.118,3.346
5.039,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.346
5.118,3.307
5.197,3.307
5.118,3.268
5.118,3.307
5.197,3.268
5.197,3.268
5.197,3.268
5.197,3.268
5.197,3.268
5.197,3.268
5.197,3.268
5.276,3.268
5.197,3.268
5.197,3.268
5.276,3.268
5.276,3.268
5.276,3.268
5.276,3.346
5.276,3.346
5.276,3.268
5.276,3.346
5.276,3.346
5.276,3.268
5.354,3.346
5.354,3.346
5.354,3.346
5.354,3.386
5.354,3.386
5.433,3.346
5.354,3.386
5.354,3.346
5.354,3.346
5.433,3.386
5.433,3.346
5.433,3.346
5.433,3.346
5.433,3.346
5.433,3.346
5.433,3.346
5.433,3.346
5.512,3.346
5.433,3.346
5.433,3.346
5.512,3.346
5.512,3.268
5.512,3.346
5.512,3.268
5.512,3.268
5.512,3.307
5.512,3.268
5.512,3.268
5.512,3.268
5.512,3.268
5.512,3.268
5.512,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.591,3.268
5.669,3.307
5.748,3.268
5.669,3.268
5.669,3.307
5.669,3.268
5.748,3.307
5.748,3.346
5.748,3.268
5.748,3.346
5.748,3.307
5.748,3.268
5.748,3.346
5.748,3.268
5.748,3.268
5.748,3.307
5.748,3.268
5.748,3.268
5.748,3.307
5.748,3.268
5.748,3.268
5.827,3.268
5.748,3.268
5.748,3.268
5.827,3.268
5.827,3.228
5.827,3.268
5.827,3.228
5.827,3.228
5.827,3.189
5.827,3.268
5.827,3.189
5.827,3.228
5.906,3.268
5.827,3.189
5.827,3.189
5.906,3.268
5.906,3.189
5.906,3.228
5.906,3.228
5.906,3.189
5.906,3.228
5.984,3.268
5.906,3.189
5.984,3.228
5.984,3.268
5.906,3.189
5.984,3.268
5.984,3.268
5.984,3.189
5.984,3.268
5.984,3.268
6.063,3.189
6.063,3.268
6.063,3.228
6.063,3.228
6.063,3.268
5.984,3.228
6.063,3.228
6.063,3.228
6.063,3.189
6.063,3.228
6.063,3.189
6.063,3.189
6.063,3.189
6.063,3.189
6.063,3.110
6.142,3.189
6.063,3.189
6.142,3.189
6.063,3.110
6.142,3.189
6.142,3.110
6.142,3.110
6.142,3.110
6.142,3.110
6.142,3.110
6.142,3.110
6.142,3.110
6.220,3.150
6.220,3.110
6.142,3.110
6.220,3.110
6.220,3.110
6.220,3.110
6.220,3.110
6.220,3.110
6.220,3.150
6.299,3.110
6.299,3.110
6.299,3.110
6.299,3.110
6.299,3.110
6.299,3.110
6.299,3.189
6.299,3.189
6.299,3.150
6.299,3.110
6.299,3.110
6.378,3.110
6.299,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.378,3.110
6.457,3.110
6.457,3.110
6.378,3.110
6.378,3.110
6.457,3.071
6.457,3.071
6.457,3.071
6.457,3.110
6.457,3.110
6.457,3.071
6.457,3.071
6.457,3.071
6.535,3.071
6.457,3.071
6.457,3.071
6.535,3.071
6.535,3.071
6.535,3.110
6.535,3.110
6.535,3.110
6.535,3.110
6.535,3.110
6.535,3.110
6.535,3.071
6.535,3.110
6.535,3.110
6.614,3.150
6.614,3.150
6.535,3.110
6.614,3.110
6.614,3.071
6.614,3.071
6.614,3.110
6.614,3.110
6.614,3.150
6.693,3.189
6.614,3.189
6.693,3.110
6.614,3.071
6.693,3.071
6.693,3.071
6.693,3.071
6.693,3.110
6.693,3.150
6.693,3.189
6.693,3.110
6.693,3.071
6.693,3.031
6.693,3.031
6.693,3.031
6.772,3.071
6.772,3.110
6.693,3.110
6.772,3.110
6.772,3.110
6.772,3.071
6.772,3.031
6.772,3.031
6.772,3.071
6.850,3.071
6.772,3.110
6.850,3.110
6.850,3.189
6.850,3.110
6.850,3.110
6.850,3.031
6.772,3.071
6.850,3.110
6.772,3.150
6.929,3.110
6.929,3.189
6.929,3.110
6.929,3.110
6.929,3.110
6.929,3.071
6.929,3.110
7.008,3.110
6.929,3.110
6.929,3.150
6.929,3.150
6.929,3.150
6.929,3.110
6.929,3.071
7.008,3.071
6.929,3.071
6.850,3.110
6.929,3.110
7.008,3.150
7.008,3.110
7.008,3.110
7.008,3.110
7.008,3.071
7.008,3.071
7.008,3.071
7.008,3.071
7.008,3.110
7.008,3.110
7.008,3.110
7.087,3.110
7.087,3.071
7.008,3.071
7.008,3.071
7.087,3.071
7.087,3.110
7.087,3.110
7.087,3.110
7.087,3.110
7.087,3.110
7.087,3.110
7.087,3.110
7.087,3.110
7.087,3.110
7.165,3.110
7.087,3.189
7.087,3.110
7.087,3.110
7.165,3.110
7.165,3.110
7.165,3.110
7.165,3.110
7.165,3.071
7.165,3.110
7.165,3.189
7.165,3.110
7.165,3.189
7.165,3.110
7.165,3.071
7.165,3.110
7.165,3.110
7.165,3.071
7.165,3.110
7.244,3.071
7.244,3.071
7.244,3.110
7.244,3.071
7.244,3.071
7.323,3.071
7.244,3.071
7.244,3.071
7.244,3.110
7.323,3.071
7.244,3.110
7.323,3.071
7.323,3.071
7.323,3.110
7.323,3.110
7.323,3.031
7.323,3.071
7.323,3.110
7.323,3.071
7.323,3.110
7.323,3.071
7.323,3.071
7.323,3.110
7.323,3.071
7.323,3.110
7.323,3.110
7.402,3.071
7.323,3.110
7.323,3.110
7.402,3.110
7.402,3.110
7.402,3.110
7.402,3.071
7.402,3.071
7.402,3.110
7.402,3.071
7.402,3.110
7.402,3.110
7.402,3.110
7.402,3.031
7.402,3.110
7.402,3.031
7.402,3.031
7.402,3.110
7.402,3.031
7.402,3.031
7.402,3.071
7.402,3.031
7.480,3.031
7.480,3.071
7.402,3.031
7.402,3.071
7.480,3.031
7.480,3.071
7.480,3.031
7.480,3.071
7.480,3.031
7.480,3.031
7.480,3.031
7.480,3.071
7.480,3.031
7.480,3.071
7.559,3.071
7.559,3.071
7.559,3.071
7.559,3.071
7.480,3.031
7.559,3.071
7.559,3.071
7.559,3.071
7.559,3.071
7.559,3.031
7.559,3.071
7.559,3.071
7.559,3.071
7.559,3.071
7.559,3.031
7.559,3.031
7.638,3.031
7.559,3.071
7.559,3.031
7.638,3.031
7.638,3.031
7.638,3.031
7.559,3.031
7.638,3.031
7.638,3.031
7.638,3.031
7.638,2.992
7.638,3.031
7.638,3.031
7.638,3.031
7.638,3.031
7.638,3.031
7.638,2.992
7.638,2.992
7.638,2.953
7.638,2.992
7.638,2.992
7.638,3.031
7.638,2.992
7.638,2.992
7.717,2.953
7.717,2.992
7.638,2.992
7.717,2.992
7.717,2.992
7.717,2.992
7.717,3.031
7.717,2.992
7.638,3.031
7.717,3.031
7.717,2.992
7.717,3.031
7.717,3.031
7.717,3.071
7.717,3.031
7.717,3.031
7.717,2.992
7.717,3.031
7.717,2.992
7.795,2.992
7.717,3.031
7.717,2.992
7.795,3.031
7.717,2.992
7.717,3.031
7.795,2.992
7.795,2.992
7.717,2.953
7.795,2.953
7.795,2.992
7.795,2.953
7.795,2.953
7.795,2.992
7.795,2.953
7.795,2.992
7.795,2.953
7.795,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.992
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,2.953
7.874,3.031
7.953,3.031
7.874,2.953
7.874,2.953
7.953,2.992
7.953,2.953
7.874,3.031
7.953,2.992
7.953,2.953
7.953,2.953
7.953,2.992
7.953,2.992
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.992
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.953
7.953,2.992
7.953,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.953
8.031,2.992
8.031,2.992
8.031,2.992
8.031,3.031
8.031,2.953
8.031,2.992
8.110,2.992
8.031,2.992
8.031,2.992
8.031,3.031
8.031,2.992
8.031,3.031
8.110,2.953
8.110,2.953
8.031,2.992
8.031,3.031
8.031,2.953
8.110,3.031
8.031,3.031
8.031,2.953
8.110,2.992
8.031,2.992
8.031,2.953
8.110,2.992
8.031,2.953
8.110,2.953
8.189,3.031
8.110,2.953
8.110,2.953
8.110,3.031
8.110,2.953
8.110,2.953
8.189,3.031
8.110,2.992
8.110,3.031
8.110,3.031
8.110,2.992
8.110,2.992
8.110,2.992
8.110,2.953
8.110,3.031
8.189,2.953
8.110,3.031
8.110,3.071
8.110,2.992
8.110,3.031
8.110,3.031
8.189,2.953
8.189,3.031
8.189,2.992
8.189,2.992
8.189,3.071
8.189,3.031
8.268,3.031
8.189,3.071
8.110,3.031
8.189,3.031
8.189,3.031
8.189,2.992
8.189,3.031
8.189,3.031
8.189,3.031
8.189,2.992
8.268,3.031
8.268,3.031
8.268,3.031
8.189,3.031
8.268,3.031
8.189,2.992
8.189,2.992
8.189,3.031
8.189,3.031
8.189,2.992
8.268,3.031
8.268,3.031
8.268,3.031
8.268,3.031
8.268,2.992
8.268,3.031
8.268,2.992
8.268,2.992
8.268,3.031
8.268,3.031
8.268,3.031
8.268,3.031
8.268,2.992
8.268,3.031
8.268,3.031
8.268,2.992
8.268,3.031
8.268,3.031
8.268,3.031
8.268,3.031
8.268,2.953
8.268,3.031
8.268,3.031
8.268,2.953
8.268,3.071
8.268,3.031
8.268,3.031
8.268,3.071
8.268,2.992
8.268,2.992
8.346,3.071
8.268,2.992
8.268,2.953
8.346,3.031
8.268,2.953
8.268,3.031
8.268,3.031
8.346,2.953
8.346,3.031
8.346,2.992
8.346,2.953
8.346,2.992
8.346,3.031
8.346,2.992
8.346,2.992
8.346,2.992
8.346,2.992
8.346,2.992
8.346,2.992
8.346,2.992
8.346,2.953
8.346,2.992
8.346,2.992
8.346,3.031
8.346,2.992
8.346,2.992
8.346,2.992
8.346,2.992
8.346,3.031
8.346,3.031
8.346,3.031
8.425,2.992
8.346,3.031
8.346,2.992
8.346,2.992
8.346,2.953
8.346,2.992
8.346,2.953
8.346,3.031
8.346,2.992
8.346,2.992
8.425,2.992
8.425,2.992
8.346,2.992
8.425,2.953
8.425,2.953
8.425,2.992
8.425,2.992
8.425,2.992
8.425,2.953
8.425,2.953
8.425,2.953
8.425,2.953
8.425,2.953
8.425,2.953
8.425,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.583,2.953
8.504,2.953
8.583,2.953
8.504,2.953
8.504,2.953
8.504,2.953
8.583,2.953
8.583,2.953
8.583,2.953
8.504,2.953
8.583,2.953
8.504,2.953
8.583,2.953
8.504,2.953
8.583,2.953
8.583,2.953
8.583,2.953
8.583,2.953
8.583,2.913
8.583,2.953
8.583,2.953
8.583,2.913
8.583,2.953
8.583,2.913
8.583,2.953
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.913
8.583,2.874
8.583,2.913
8.583,2.913
8.583,2.913
8.661,2.913
8.661,2.874
8.661,2.913
8.583,2.913
8.583,2.874
8.583,2.913
8.661,2.913
8.661,2.913
8.583,2.913
8.583,2.913
8.661,2.913
8.661,2.913
8.661,2.913
8.661,2.913
8.661,2.913
8.661,2.913
8.661,2.913
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.913
8.661,2.874
8.583,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.661,2.874
8.740,2.874
8.661,2.874
8.661,2.874
8.740,2.913
8.661,2.874
8.740,2.874
8.740,2.913
8.740,2.874
8.661,2.874
8.740,2.874
8.740,2.874
8.740,2.874
8.740,2.874
8.661,2.835
8.661,2.874
8.661,2.874
8.740,2.835
8.661,2.874
8.740,2.874
8.740,2.874
8.740,2.874
8.740,2.835
8.740,2.835
8.740,2.874
8.740,2.874
8.740,2.874
8.740,2.874
8.740,2.874
8.819,2.874
8.819,2.874
8.740,2.835
8.819,2.795
8.740,2.795
8.740,2.835
8.819,2.795
8.740,2.874
8.819,2.913
8.819,2.874
8.819,2.874
8.819,2.874
8.819,2.756
8.819,2.795
8.819,2.795
8.819,2.795
8.819,2.913
8.819,2.913
8.819,2.874
8.819,2.953
8.819,2.835
8.819,2.795
8.819,2.835
8.819,2.795
8.819,2.874
8.819,2.913
8.819,2.913
8.898,2.913
8.819,2.874
8.819,2.795
8.819,2.795
8.898,2.795
8.819,2.795
8.898,2.913
8.898,2.874
8.740,2.913
8.819,2.953
8.898,2.835
8.819,2.795
8.819,2.795
8.898,2.756
8.898,2.874
8.819,2.874
8.898,2.874
8.819,2.913
8.898,2.874
8.898,2.874
8.898,2.835
8.898,2.795
8.898,2.795
8.898,2.874
8.898,2.874
8.898,2.913
8.898,2.913
8.898,2.874
8.898,2.874
8.898,2.795
8.898,2.795
8.898,2.874
8.898,2.835
8.898,2.913
8.898,2.953
8.898,2.795
8.898,2.874
8.898,2.874
8.898,2.795
8.898,2.874
8.898,2.874
8.898,2.835
8.898,2.913
8.898,2.874
8.898,2.835
8.898,2.874
8.898,2.795
8.898,2.835
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.835
8.898,2.874
8.898,2.874
8.898,2.795
8.898,2.795
8.898,2.874
8.898,2.835
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.795
8.898,2.874
8.898,2.835
8.898,2.874
8.976,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.898,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.898,2.835
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.874
8.976,2.874
8.898,2.874
8.976,2.874
8.976,2.835
8.976,2.874
8.976,2.835
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.835
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.874
8.898,2.874
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.835
8.976,2.874
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.835
8.976,2.835
9.055,2.874
8.976,2.874
8.976,2.874
8.976,2.835
8.976,2.835
8.976,2.874
8.976,2.835
8.976,2.874
8.976,2.835
8.976,2.795
8.976,2.835
8.976,2.795
8.976,2.835
8.976,2.874
8.976,2.874
8.976,2.795
8.976,2.835
8.976,2.795
8.976,2.874
8.976,2.795
8.976,2.874
9.055,2.835
8.976,2.874
8.976,2.795
9.055,2.835
8.976,2.835
9.055,2.835
8.976,2.835
8.976,2.795
8.976,2.835
8.976,2.795
8.976,2.795
8.976,2.795
8.976,2.835
8.976,2.795
8.976,2.835
9.055,2.795
8.976,2.795
8.976,2.835
8.976,2.835
8.976,2.795
8.976,2.795
9.055,2.835
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
8.976,2.795
9.055,2.874
8.976,2.835
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
8.976,2.795
9.055,2.874
9.055,2.795
9.055,2.835
9.055,2.835
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.835
9.055,2.874
8.976,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.874
9.055,2.835
9.055,2.795
9.055,2.835
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.055,2.795
9.055,2.795
9.134,2.835
9.055,2.835
9.055,2.795
9.055,2.874
9.055,2.795
9.055,2.795
9.134,2.795
9.055,2.795
9.055,2.795
9.055,2.874
9.134,2.795
9.055,2.835
9.055,2.835
9.055,2.795
9.055,2.835
9.134,2.795
9.055,2.795
9.134,2.835
9.055,2.795
9.134,2.795
