; CSV, generated by libsigrok4DSL 0.2.0 on Fri May 14 15:18:28 2021
5.669,2.559
5.748,2.559
5.669,2.598
5.748,2.559
5.669,2.559
5.591,2.559
5.748,2.598
5.669,2.598
5.748,2.559
5.669,2.598
5.669,2.598
5.669,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.748,2.559
5.669,2.598
5.748,2.598
5.669,2.559
5.669,2.598
5.669,2.598
5.669,2.598
5.669,2.520
5.591,2.559
5.669,2.638
5.669,2.559
5.669,2.638
5.669,2.559
5.669,2.598
5.669,2.598
5.669,2.559
5.669,2.638
5.669,2.598
5.669,2.559
5.669,2.638
5.669,2.598
5.669,2.559
5.591,2.598
5.591,2.638
5.669,2.559
5.669,2.559
5.591,2.638
5.669,2.598
5.669,2.520
5.591,2.638
5.669,2.638
5.669,2.559
5.669,2.559
5.669,2.638
5.591,2.638
5.669,2.559
5.669,2.598
5.591,2.638
5.669,2.598
5.669,2.598
5.669,2.598
5.591,2.598
5.669,2.598
5.669,2.598
5.591,2.638
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.638
5.591,2.598
5.669,2.559
5.591,2.717
5.591,2.520
5.591,2.638
5.591,2.598
5.591,2.638
5.591,2.598
5.591,2.559
5.591,2.638
5.591,2.559
5.669,2.559
5.591,2.638
5.591,2.559
5.591,2.559
5.591,2.638
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.669,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.669,2.598
5.591,2.598
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.669,2.598
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.559
5.669,2.598
5.669,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.669,2.598
5.591,2.559
5.591,2.559
5.669,2.559
5.591,2.559
5.669,2.559
5.669,2.559
5.669,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.669,2.559
5.591,2.559
5.591,2.559
5.512,2.559
5.669,2.480
5.591,2.559
5.512,2.559
5.669,2.559
5.591,2.559
5.669,2.559
5.669,2.480
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.520
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.520
5.591,2.559
5.591,2.559
5.669,2.480
5.591,2.598
5.591,2.559
5.669,2.559
5.591,2.598
5.591,2.520
5.512,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.669,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.480
5.512,2.559
5.669,2.559
5.591,2.559
5.591,2.559
5.512,2.559
5.591,2.559
5.591,2.559
5.669,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.512,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.512,2.559
5.591,2.559
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.559
5.591,2.559
5.591,2.598
5.591,2.598
5.591,2.559
5.591,2.638
5.591,2.598
5.591,2.559
5.512,2.598
5.512,2.559
5.591,2.598
5.591,2.598
5.591,2.598
5.591,2.598
5.512,2.559
5.512,2.598
5.591,2.638
5.512,2.559
5.512,2.638
5.512,2.598
5.512,2.598
5.512,2.638
5.512,2.598
5.591,2.598
5.512,2.598
5.512,2.598
5.512,2.598
5.512,2.598
5.591,2.598
5.512,2.598
5.512,2.598
5.512,2.638
5.512,2.598
5.512,2.598
5.512,2.559
5.512,2.598
5.512,2.638
5.512,2.559
5.512,2.598
5.512,2.638
5.512,2.638
5.512,2.520
5.512,2.638
5.512,2.638
5.512,2.480
5.512,2.559
5.512,2.677
5.512,2.598
5.512,2.480
5.512,2.717
5.512,2.598
5.512,2.520
5.512,2.598
5.512,2.638
5.512,2.559
5.512,2.559
5.512,2.598
5.512,2.598
5.512,2.559
5.512,2.559
5.512,2.598
5.512,2.559
5.512,2.559
5.591,2.598
5.512,2.598
5.512,2.559
5.512,2.559
5.512,2.598
5.512,2.559
5.591,2.559
5.512,2.559
5.512,2.598
5.512,2.559
5.512,2.598
5.512,2.598
5.512,2.559
5.512,2.559
5.512,2.598
5.512,2.598
5.512,2.598
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.598
5.512,2.480
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.591,2.559
5.591,2.520
5.512,2.559
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.591,2.559
5.512,2.520
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.591,2.480
5.512,2.559
5.512,2.559
5.591,2.559
5.591,2.559
5.512,2.520
5.512,2.559
5.512,2.559
5.591,2.480
5.512,2.559
5.512,2.559
5.512,2.520
5.512,2.559
5.512,2.480
5.591,2.165
5.512,1.535
5.512,1.614
5.433,0.906
5.433,1.063
5.433,0.433
5.354,0.669
5.354,0.709
5.276,0.827
5.276,0.512
5.197,0.709
5.197,0.866
5.118,0.748
5.118,0.748
5.118,0.827
5.039,0.906
5.039,0.630
4.961,0.866
4.961,0.827
4.961,0.866
4.882,0.669
4.882,0.906
4.803,0.748
4.803,0.827
4.803,0.709
4.803,0.866
4.724,0.748
4.724,0.748
4.646,0.748
4.646,0.787
4.567,0.709
4.567,0.748
4.567,0.748
4.567,0.748
4.488,0.748
4.488,0.748
4.488,0.787
4.488,0.709
4.488,0.748
4.488,0.748
4.409,0.748
4.409,0.709
4.409,0.748
4.331,0.709
4.331,0.748
4.331,0.669
4.252,0.748
4.252,0.709
4.252,0.709
4.252,0.709
4.173,0.748
4.173,0.748
4.173,0.709
4.094,0.709
4.094,0.748
4.094,0.709
4.016,0.748
4.094,0.709
4.016,0.748
4.016,0.748
3.937,0.669
4.016,0.748
3.937,0.748
3.937,0.748
3.937,0.748
3.858,0.748
3.858,0.748
3.858,0.748
3.858,0.787
3.858,0.748
3.858,0.748
3.858,0.827
3.858,0.827
3.780,0.748
3.780,0.827
3.858,0.827
3.780,0.787
3.780,0.827
3.701,0.866
3.780,0.827
3.701,0.827
3.701,0.827
3.701,0.906
3.701,0.906
3.622,0.866
3.701,0.866
3.701,0.906
3.701,0.906
3.622,0.906
3.701,0.906
3.622,0.906
3.622,0.984
3.622,0.945
3.622,0.945
3.622,0.984
3.622,1.024
3.543,0.984
3.543,0.984
3.543,1.024
3.543,0.984
3.543,1.024
3.543,1.024
3.543,1.024
3.543,1.063
3.543,1.024
3.543,1.024
3.543,1.063
3.543,1.063
3.543,1.063
3.465,1.024
3.543,1.142
3.465,0.984
3.465,1.063
3.465,1.142
3.386,1.024
3.465,1.063
3.465,1.102
3.386,1.063
3.386,1.063
3.386,1.063
3.307,1.063
3.386,1.063
3.386,1.063
3.386,1.063
3.307,1.063
3.307,1.063
3.307,1.063
3.307,1.063
3.307,1.063
3.307,1.063
3.307,1.063
3.307,1.063
3.307,1.024
3.228,1.063
3.307,1.063
3.307,1.024
3.228,0.984
3.228,1.063
3.228,1.063
3.307,0.984
3.228,1.063
3.228,1.063
3.228,0.984
3.228,0.984
3.228,1.063
3.228,1.024
3.228,0.945
3.228,0.984
3.150,1.063
3.228,0.984
3.228,0.984
3.228,1.024
3.228,0.984
3.228,0.945
3.228,0.984
3.150,1.024
3.228,0.984
3.150,0.945
3.150,0.984
3.228,1.024
3.150,0.945
3.150,0.945
3.150,1.024
3.071,0.984
3.150,0.984
3.150,1.024
3.071,0.984
3.071,0.984
3.071,0.984
3.071,0.984
3.071,0.984
3.071,0.984
3.071,0.984
3.071,0.984
3.071,1.063
3.071,1.024
3.071,0.984
3.071,1.063
3.071,0.984
3.071,1.063
2.992,1.063
3.071,1.024
2.992,1.063
2.992,1.063
3.071,1.063
2.992,1.063
2.992,1.063
2.992,1.063
2.992,1.063
2.992,1.063
2.992,1.102
2.913,1.102
2.992,1.142
2.992,1.063
2.992,1.142
2.913,1.142
2.992,1.181
2.913,1.063
2.913,1.181
2.913,1.142
2.992,1.142
2.992,1.181
2.913,1.142
2.913,1.220
2.913,1.181
2.913,1.181
2.913,1.181
2.913,1.220
2.913,1.181
2.913,1.181
2.913,1.220
2.913,1.220
2.913,1.220
2.913,1.220
2.913,1.220
2.913,1.220
2.835,1.220
2.913,1.220
2.835,1.220
2.835,1.220
2.835,1.220
2.756,1.220
2.835,1.220
2.835,1.260
2.756,1.220
2.756,1.220
2.835,1.260
2.756,1.260
2.756,1.260
2.756,1.220
2.756,1.260
2.756,1.220
2.756,1.220
2.677,1.260
2.677,1.260
2.677,1.220
2.677,1.260
2.677,1.220
2.677,1.220
2.677,1.220
2.677,1.220
2.677,1.220
2.677,1.220
2.677,1.220
2.677,1.220
2.598,1.220
2.598,1.220
2.598,1.220
2.598,1.220
2.598,1.260
2.598,1.181
2.598,1.220
2.598,1.220
2.598,1.220
2.598,1.260
2.598,1.260
2.598,1.220
2.598,1.299
2.598,1.339
2.598,1.339
2.520,1.339
2.520,1.378
2.520,1.339
2.520,1.378
2.520,1.378
2.520,1.378
2.520,1.339
2.441,1.339
2.441,1.339
2.520,1.339
2.520,1.299
2.441,1.299
2.441,1.299
2.441,1.339
2.441,1.339
2.362,1.378
2.362,1.378
2.362,1.457
2.362,1.496
2.362,1.496
2.362,1.535
2.362,1.535
2.362,1.535
2.362,1.535
2.362,1.535
2.362,1.535
2.362,1.496
2.362,1.535
2.362,1.496
2.283,1.535
2.283,1.535
2.283,1.535
2.283,1.614
2.283,1.614
2.283,1.614
2.283,1.654
2.283,1.654
2.283,1.693
2.283,1.732
2.205,1.693
2.205,1.693
2.283,1.732
2.283,1.693
2.283,1.693
2.283,1.693
2.205,1.693
2.126,1.693
2.126,1.693
2.205,1.693
2.205,1.732
2.126,1.772
2.126,1.772
2.126,1.732
2.126,1.811
2.126,1.811
2.126,1.850
2.126,1.850
2.126,1.850
2.126,1.850
2.047,1.811
2.047,1.850
2.047,1.850
2.047,1.772
2.047,1.811
2.047,1.772
2.047,1.772
1.969,1.772
2.047,1.772
2.047,1.811
1.969,1.811
2.047,1.850
1.969,1.850
1.969,1.850
1.969,1.811
1.969,1.850
1.969,1.811
1.969,1.811
1.969,1.811
1.969,1.772
1.969,1.732
1.890,1.772
1.969,1.693
1.969,1.693
1.890,1.693
1.969,1.693
1.890,1.693
1.890,1.693
1.890,1.693
1.811,1.693
1.890,1.693
1.811,1.693
1.890,1.693
1.811,1.693
1.811,1.693
1.890,1.693
1.811,1.693
1.811,1.654
1.732,1.614
1.811,1.614
1.732,1.614
1.811,1.535
1.732,1.535
1.732,1.575
1.732,1.535
1.732,1.535
1.732,1.575
1.732,1.575
1.654,1.575
1.732,1.535
1.654,1.614
1.732,1.614
1.654,1.535
1.654,1.535
1.732,1.575
1.654,1.496
1.654,1.457
1.654,1.535
1.654,1.496
1.654,1.457
1.654,1.457
1.654,1.535
1.654,1.457
1.654,1.457
1.654,1.535
1.575,1.535
1.654,1.496
1.575,1.535
1.654,1.535
1.575,1.535
1.575,1.535
1.496,1.535
1.575,1.575
1.575,1.535
1.575,1.535
1.575,1.535
1.575,1.535
1.496,1.535
1.575,1.535
1.496,1.535
1.496,1.535
1.417,1.614
1.496,1.614
1.496,1.614
1.496,1.614
1.496,1.654
1.496,1.614
1.496,1.654
1.417,1.654
1.417,1.614
1.417,1.693
1.417,1.693
1.417,1.614
1.417,1.693
1.417,1.654
1.417,1.693
1.417,1.693
1.417,1.693
1.417,1.693
1.339,1.772
1.339,1.772
1.417,1.772
1.417,1.772
1.417,1.772
1.417,1.811
1.339,1.772
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.772
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.811
1.339,1.850
1.339,1.850
1.339,1.850
1.339,1.850
1.260,1.850
1.339,1.850
1.339,1.850
1.339,1.890
1.260,1.850
1.260,1.850
1.260,1.850
1.260,1.890
1.260,1.850
1.260,1.850
1.260,1.850
1.181,1.850
1.260,1.850
1.260,1.850
1.260,1.850
1.260,1.850
1.181,1.850
1.260,1.890
1.181,1.850
1.260,1.850
1.181,1.850
1.181,1.850
1.181,1.890
1.181,1.850
1.181,1.850
1.181,1.850
1.181,1.811
1.181,1.811
1.102,1.850
1.181,1.772
1.181,1.811
1.181,1.850
1.181,1.850
1.102,1.772
1.102,1.850
1.102,1.811
1.102,1.811
1.102,1.811
1.102,1.772
1.102,1.772
1.102,1.772
1.102,1.772
1.102,1.732
1.102,1.732
1.102,1.732
1.024,1.732
1.102,1.732
1.102,1.693
1.102,1.693
1.102,1.693
1.024,1.693
1.102,1.693
1.024,1.732
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.772
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.654
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.693
0.945,1.693
0.945,1.693
1.024,1.693
1.024,1.693
1.024,1.693
1.024,1.693
0.945,1.693
0.945,1.693
1.024,1.772
1.024,1.693
0.945,1.693
1.024,1.732
0.945,1.693
1.024,1.693
1.024,1.732
0.945,1.732
0.945,1.772
1.024,1.772
0.945,1.772
0.945,1.772
0.945,1.772
0.945,1.772
0.945,1.772
1.024,1.772
0.945,1.811
0.945,1.811
0.945,1.811
0.945,1.850
0.945,1.811
0.866,1.811
0.945,1.811
0.945,1.850
0.866,1.811
0.945,1.850
0.945,1.850
0.945,1.850
0.866,1.850
0.945,1.850
0.945,1.850
0.945,1.850
0.866,1.850
0.945,1.850
0.866,1.850
0.945,1.850
0.945,1.850
0.945,1.850
0.945,1.850
0.866,1.850
0.866,1.850
0.866,1.850
0.866,1.850
0.866,1.890
0.866,1.850
0.866,1.850
0.866,1.929
0.866,1.929
0.945,1.850
0.866,1.929
0.866,1.929
0.866,1.929
0.945,1.850
0.866,1.890
0.866,1.890
0.787,1.850
0.866,1.850
0.866,1.929
0.866,1.850
0.866,1.850
0.866,1.890
0.866,1.850
0.866,1.850
0.866,1.850
0.866,1.850
0.866,1.850
0.945,1.850
0.866,1.850
0.866,1.850
0.866,1.811
0.866,1.850
0.866,1.850
0.866,1.850
0.866,1.850
0.866,1.811
0.866,1.811
0.866,1.811
0.866,1.811
0.866,1.811
0.866,1.811
0.866,1.811
0.866,1.772
0.866,1.811
0.866,1.811
0.866,1.811
0.866,1.732
0.866,1.850
0.866,1.772
0.866,1.732
0.866,1.811
0.866,1.772
0.866,1.693
0.866,1.693
0.787,1.811
0.866,1.811
0.787,1.693
0.866,1.693
0.866,1.811
0.866,1.693
0.787,1.693
0.787,1.772
0.866,1.772
0.787,1.693
0.787,1.772
0.787,1.772
0.866,1.772
0.787,1.732
0.787,1.772
0.787,1.772
0.787,1.693
0.787,1.732
0.787,1.772
0.787,1.772
0.866,1.732
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.772
0.787,1.811
0.787,1.811
0.787,1.850
0.787,1.811
0.787,1.850
0.787,1.850
0.787,1.811
0.787,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.709,1.850
0.787,1.850
0.787,1.850
0.787,1.890
0.787,1.850
0.787,1.850
0.787,1.890
0.709,1.929
0.787,1.929
0.787,1.929
0.787,1.929
0.709,1.969
0.787,1.929
0.787,1.929
0.787,1.929
0.787,1.929
0.787,1.969
0.787,1.929
0.787,1.929
0.709,1.929
0.787,1.969
0.787,1.929
0.787,1.929
0.787,1.969
0.709,1.929
0.787,1.969
0.709,1.969
0.709,1.929
0.787,1.969
0.709,1.969
0.709,1.969
0.787,1.969
0.787,1.969
0.787,1.969
0.787,1.969
0.709,1.969
0.709,1.929
0.787,1.929
0.709,1.929
0.787,1.969
0.709,1.929
0.787,1.929
0.709,2.008
0.787,1.929
0.709,1.969
0.787,1.929
0.709,1.929
0.787,1.969
0.787,1.929
0.787,1.929
0.787,1.929
0.787,1.929
0.709,1.929
0.787,1.929
0.787,1.890
0.709,1.929
0.709,1.929
0.787,1.850
0.787,1.929
0.787,1.850
0.787,1.850
0.787,1.890
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.811
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.811
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.811
0.787,1.850
0.787,1.811
0.787,1.811
0.787,1.850
0.787,1.850
0.787,1.811
0.787,1.850
0.787,1.811
0.787,1.811
0.787,1.850
0.787,1.850
0.787,1.850
0.866,1.850
0.787,1.850
0.866,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.866,1.850
0.866,1.850
0.787,1.850
0.866,1.850
0.787,1.850
0.866,1.850
0.866,1.850
0.787,1.850
0.866,1.850
0.866,1.850
0.787,1.850
0.866,1.850
0.787,1.890
0.866,1.850
0.866,1.890
0.787,1.850
0.866,1.929
0.866,1.850
0.866,1.929
0.866,1.850
0.866,1.890
0.866,1.929
0.866,1.850
0.866,1.929
0.866,1.929
0.866,1.850
0.866,1.929
0.866,1.929
0.945,1.929
0.866,1.929
0.945,1.929
0.866,1.929
0.866,1.850
0.866,1.929
0.945,1.969
0.866,1.890
0.945,1.929
0.945,1.890
0.945,1.890
0.866,1.929
0.945,1.929
0.866,1.929
0.945,1.929
0.945,1.969
0.866,1.890
0.945,1.929
0.945,1.929
0.866,1.929
1.024,1.929
0.945,1.929
0.945,1.929
0.945,1.929
1.024,1.929
0.945,1.929
0.945,1.929
0.945,1.929
0.945,1.929
0.945,1.929
0.945,1.890
0.945,1.929
0.945,1.890
0.945,1.890
0.945,1.929
1.024,1.929
1.024,1.850
1.024,1.929
0.945,1.969
0.945,1.850
0.945,1.850
0.945,1.969
0.945,1.929
0.945,1.850
1.024,1.929
0.945,1.929
0.945,1.850
1.024,1.850
1.024,1.929
1.024,1.929
1.024,1.850
1.024,1.890
0.945,1.929
0.945,1.850
0.866,1.850
0.945,1.929
0.945,1.890
0.866,1.850
0.866,1.850
0.866,1.890
0.866,1.850
0.866,1.850
0.787,1.890
0.787,1.850
0.787,1.850
0.787,1.850
0.787,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.709,1.850
0.630,1.929
0.630,1.929
0.630,1.890
0.630,1.850
0.551,1.929
0.630,1.929
0.551,1.890
0.551,1.929
0.551,1.929
0.551,1.929
0.551,1.929
0.551,1.929
0.551,1.929
0.551,1.929
0.472,1.969
0.551,1.929
0.472,1.969
0.472,1.969
0.472,1.929
0.472,1.969
0.472,1.969
0.472,1.929
0.472,1.969
0.472,1.969
0.394,1.969
0.472,1.969
0.394,1.969
0.394,1.969
0.394,1.969
0.394,2.008
0.394,1.969
0.394,1.969
0.394,2.008
0.394,1.969
0.394,2.008
0.394,2.008
0.394,1.969
0.394,2.008
0.394,1.969
0.394,2.008
0.394,2.008
0.394,2.008
0.315,2.008
0.315,2.008
0.315,1.969
0.315,2.008
0.315,1.969
0.315,1.969
0.315,2.008
0.315,1.969
0.236,2.008
0.236,2.008
0.315,2.008
0.236,2.008
0.236,2.008
0.236,2.008
0.236,2.008
0.236,2.008
0.236,2.008
0.236,2.008
0.157,2.008
0.236,2.008
0.236,2.008
0.236,1.969
0.157,1.969
0.157,2.008
0.157,1.969
0.157,1.969
0.157,2.008
0.157,1.969
0.157,2.008
0.157,1.969
0.157,1.969
0.157,1.969
0.157,1.969
0.157,1.969
0.157,1.969
0.157,1.969
0.079,1.929
0.079,1.969
0.079,1.969
0.079,1.929
0.079,1.929
0.157,1.929
0.079,1.929
0.079,1.929
0.079,1.969
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.000,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.079,1.929
0.000,1.929
0.000,1.929
0.000,1.929
0.000,1.890
-0.079,1.929
0.000,1.929
0.000,1.890
-0.079,1.929
0.000,1.850
-0.079,1.890
-0.079,1.929
0.000,1.850
0.000,1.929
-0.079,1.929
-0.079,1.890
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.079,1.929
-0.157,1.969
-0.079,1.929
-0.157,2.008
-0.079,1.850
-0.157,2.008
-0.157,1.929
-0.157,1.929
-0.157,1.969
-0.157,1.929
-0.157,1.929
-0.157,1.969
-0.157,1.929
-0.157,1.969
-0.157,1.969
-0.157,1.929
-0.157,1.969
-0.236,1.969
-0.157,1.969
-0.236,1.969
-0.157,1.969
-0.157,1.969
-0.236,1.969
-0.236,1.969
-0.236,1.969
-0.236,1.969
-0.236,1.969
-0.236,2.008
-0.236,2.008
-0.236,1.969
-0.236,1.969
-0.236,2.008
-0.236,1.969
-0.236,2.008
-0.236,2.008
-0.236,2.008
-0.236,2.008
-0.236,2.008
-0.315,2.008
-0.236,2.008
-0.236,2.008
-0.315,2.008
-0.315,2.008
-0.315,2.008
-0.315,2.008
-0.315,2.008
-0.315,2.008
-0.394,2.008
-0.394,2.008
-0.315,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,2.008
-0.394,1.969
-0.472,2.047
-0.394,2.008
-0.394,1.969
-0.472,2.008
-0.472,2.087
-0.472,2.008
-0.472,2.008
-0.472,2.008
-0.472,2.047
-0.472,2.008
-0.472,2.008
-0.472,2.087
-0.472,2.008
-0.472,1.969
-0.472,2.008
-0.472,2.008
-0.551,2.008
-0.551,1.969
-0.551,2.087
-0.551,2.008
-0.472,1.969
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,1.969
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.551,2.008
-0.630,2.008
-0.630,2.008
-0.630,2.008
-0.630,2.008
-0.630,2.008
-0.551,2.008
-0.630,2.008
-0.630,2.047
-0.551,2.008
-0.630,2.008
-0.630,2.008
-0.630,2.008
-0.630,2.008
-0.630,2.008
-0.709,1.969
-0.630,2.008
-0.709,2.008
-0.709,2.008
-0.709,2.047
-0.709,2.008
-0.709,2.008
-0.709,2.087
-0.709,2.008
-0.709,2.047
-0.709,2.047
-0.709,2.008
-0.709,2.047
-0.709,2.008
-0.709,2.008
-0.787,2.047
-0.709,2.008
-0.709,2.047
-0.709,2.008
-0.709,2.047
-0.787,2.008
-0.787,2.008
-0.787,2.008
-0.787,2.008
-0.787,2.008
-0.787,2.047
-0.787,2.008
-0.787,2.008
-0.787,2.008
-0.787,2.047
-0.787,2.008
-0.787,2.047
-0.787,2.047
-0.787,2.008
-0.787,2.008
-0.787,2.047
-0.787,2.047
-0.787,2.008
-0.787,2.008
-0.787,2.008
-0.866,2.008
-0.866,2.047
-0.787,2.008
-0.787,2.008
-0.866,2.008
-0.787,2.047
-0.866,2.047
-0.787,2.008
-0.787,2.047
-0.787,2.008
-0.787,2.008
-0.866,2.047
-0.866,2.008
-0.866,2.008
-0.866,2.008
-0.787,2.047
-0.866,2.008
-0.866,2.008
-0.945,2.008
-0.866,2.047
-0.945,2.008
-0.866,2.008
-0.866,2.008
-0.866,2.087
-0.866,2.008
-0.945,2.008
-0.866,2.008
-0.866,2.008
-0.945,2.008
-0.945,2.008
-0.945,2.008
-0.866,2.008
-0.866,2.008
-0.866,2.008
-0.945,2.008
-0.945,2.008
-0.866,2.008
-0.945,2.008
-0.945,2.008
-0.945,2.008
-1.024,2.008
-0.945,2.008
-1.024,1.969
-0.866,2.008
-1.024,2.008
-1.024,2.008
-1.024,1.969
-0.945,1.969
-1.024,2.008
-1.024,2.008
-1.024,2.008
-1.024,2.008
-0.945,2.008
-1.024,1.929
-1.024,2.008
-1.024,2.008
-1.024,1.969
-1.024,2.008
-1.024,1.969
-1.024,1.969
-1.024,2.008
-1.024,1.969
-1.024,2.008
-1.024,2.008
-1.024,1.969
-1.024,2.008
-1.024,2.008
-1.024,2.008
-1.102,2.008
-1.024,2.008
-1.102,1.969
-1.024,2.008
-1.102,1.969
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.102,2.008
-1.181,2.008
-1.102,2.008
-1.181,2.008
-1.181,2.008
-1.102,2.008
-1.181,2.008
-1.181,2.008
-1.181,2.008
-1.181,2.047
-1.181,2.008
-1.181,2.047
-1.181,2.047
-1.181,2.008
-1.181,2.047
-1.181,2.087
-1.181,2.047
-1.181,2.047
-1.181,2.047
-1.181,2.047
-1.181,2.047
-1.181,2.087
-1.181,2.087
-1.181,2.087
-1.181,2.087
-1.181,2.047
-1.181,2.087
-1.181,2.087
-1.260,2.087
-1.181,2.126
-1.260,2.008
-1.260,2.087
-1.260,2.126
-1.260,2.047
-1.260,2.087
-1.260,2.087
-1.260,2.047
-1.260,2.087
-1.260,2.126
-1.339,2.087
-1.260,2.087
-1.339,2.126
-1.339,2.087
-1.260,2.087
-1.260,2.087
-1.339,2.087
-1.260,2.087
-1.339,2.087
-1.339,2.087
-1.339,2.126
-1.339,2.008
-1.339,2.087
-1.339,2.126
-1.339,2.087
-1.339,2.008
-1.339,2.165
-1.339,2.126
-1.339,2.008
-1.339,2.126
-1.417,2.087
-1.339,2.087
-1.339,2.047
-1.417,2.165
-1.417,2.126
-1.339,2.008
-1.417,2.126
-1.417,2.126
-1.417,2.087
-1.417,2.087
-1.417,2.126
-1.417,2.126
-1.417,2.087
-1.339,2.087
-1.339,2.126
-1.417,2.087
-1.417,2.047
-1.417,2.126
-1.417,2.087
-1.417,2.047
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.087
-1.417,2.047
-1.417,2.087
-1.417,2.087
