; CSV, generated by libsigrok4DSL 0.2.0 on Fri May 14 15:11:44 2021
6.457,12.795
6.378,12.795
6.378,12.795
6.378,12.795
6.378,12.795
6.378,12.795
6.378,12.795
6.299,12.795
6.299,12.795
6.220,12.795
6.299,12.795
6.220,12.598
6.220,12.598
6.220,12.598
6.220,12.402
6.220,12.402
6.220,12.402
6.220,12.402
6.142,12.402
6.142,12.402
6.142,12.402
6.142,12.402
6.142,12.402
6.142,12.402
6.142,12.402
6.142,12.402
6.063,12.598
6.063,12.402
6.063,12.402
6.063,12.402
5.984,12.598
6.063,12.402
6.063,12.402
6.063,12.598
6.063,12.598
6.063,12.598
5.984,12.795
5.906,12.795
5.984,12.795
5.984,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.827,12.795
5.906,12.795
5.827,12.795
5.906,12.795
5.827,12.795
5.827,12.795
5.906,12.795
5.827,12.598
5.748,12.598
5.827,12.795
5.827,12.598
5.827,12.402
5.827,12.598
5.827,12.598
5.827,12.402
5.827,12.795
5.827,12.402
5.827,12.402
5.827,12.402
5.827,12.402
5.827,12.402
5.827,12.402
5.827,12.402
5.827,12.795
5.827,12.598
5.748,12.402
5.748,12.598
5.827,12.795
5.748,12.795
5.827,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.669,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.669,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.669,12.598
5.748,12.795
5.669,12.795
5.591,12.402
5.669,12.795
5.669,12.795
5.669,12.598
5.748,12.795
5.669,12.795
5.748,12.598
5.669,12.402
5.669,12.795
5.669,12.795
5.669,12.598
5.748,12.598
5.669,12.598
5.748,12.795
5.669,12.795
5.669,12.795
5.748,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.992
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.992
5.591,12.992
5.669,12.795
5.591,12.992
5.669,12.992
5.669,12.795
5.591,12.795
5.669,12.992
5.669,12.992
5.669,12.992
5.591,12.795
5.669,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.669,12.598
5.591,12.795
5.591,12.795
5.591,12.402
5.512,12.598
5.591,12.598
5.669,12.598
5.591,12.598
5.669,12.598
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.992
5.591,12.992
5.591,12.992
5.591,12.795
5.512,12.992
5.591,12.992
5.512,12.795
5.512,12.992
5.591,12.992
5.512,12.795
5.512,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.591,12.598
5.591,12.598
5.591,12.795
5.512,12.402
5.591,12.402
5.591,12.402
5.512,12.402
5.591,12.402
5.591,12.598
5.591,12.795
5.591,12.402
5.512,12.598
5.591,12.598
5.591,12.402
5.591,12.598
5.512,12.795
5.512,12.795
5.512,12.598
5.591,12.795
5.512,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.402
5.512,12.795
5.512,12.795
5.591,12.598
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.591,12.402
5.512,12.402
5.512,12.402
5.512,12.402
5.512,12.598
5.512,12.598
5.512,12.598
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.512,12.992
5.512,12.795
5.512,12.992
5.512,12.795
5.433,12.992
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.512,12.992
5.512,12.992
5.512,12.992
5.512,12.795
5.512,12.992
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.512,12.795
5.512,12.992
5.512,12.992
5.433,12.992
5.512,12.992
5.512,12.992
5.512,12.992
5.512,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.512,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.512,12.992
5.433,13.189
5.433,12.992
5.512,12.992
5.433,12.992
5.433,13.189
5.512,12.992
5.433,12.992
5.512,12.992
5.433,12.992
5.512,13.189
5.512,12.992
5.512,12.992
5.433,12.992
5.433,12.992
5.512,12.992
5.512,12.992
5.512,12.992
5.512,12.795
5.512,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.512,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.512,12.992
5.433,12.992
5.512,12.992
5.433,12.992
5.433,12.992
5.512,12.992
5.433,12.992
5.512,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,12.992
5.512,13.189
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.512,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.512,12.992
5.512,12.992
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.512,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.512,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.512,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.402
5.433,12.598
5.512,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.512,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.354,13.189
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.512,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.354,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.354,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.354,13.189
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.354,12.992
5.354,12.992
5.433,13.189
5.354,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.354,13.189
5.433,12.992
5.433,13.189
5.354,12.992
5.433,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.354,12.992
5.433,12.992
5.354,13.189
5.433,13.189
5.354,12.992
5.354,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.354,13.189
5.354,12.992
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.354,13.189
5.354,13.189
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.354,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.354,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.354,12.795
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.354,13.189
5.433,12.992
5.354,13.189
5.433,13.189
5.354,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.354,13.189
5.354,13.189
5.354,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,12.992
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.354,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.354,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.354,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.598
5.433,12.795
5.433,12.795
5.433,12.795
5.354,12.795
5.433,12.795
5.433,12.795
5.354,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.354,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.354,12.992
5.354,12.992
5.354,12.992
5.433,12.992
5.354,12.992
5.354,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.354,12.992
5.354,12.992
5.433,12.795
5.433,12.992
5.354,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.354,13.189
5.433,12.992
5.433,13.189
5.354,13.189
5.433,12.992
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,12.992
5.354,13.189
5.354,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.354,13.189
5.354,12.992
5.433,13.189
5.354,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.354,13.189
5.433,12.992
5.354,13.189
5.433,13.189
5.433,13.189
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,12.992
5.433,13.189
5.433,12.992
5.433,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.433,12.992
5.433,13.189
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.354,12.992
5.433,13.189
5.433,12.992
5.354,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.433,13.189
5.354,12.992
5.354,12.992
5.433,13.189
5.354,13.189
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.354,12.795
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.354,12.992
5.354,12.992
5.354,12.992
5.354,13.189
5.433,13.189
5.354,12.992
5.354,13.189
5.433,13.189
5.354,13.189
5.433,12.992
5.354,13.189
5.354,13.189
5.354,13.189
5.354,13.189
5.354,12.992
5.354,12.992
5.433,12.992
5.433,13.189
5.354,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.795
5.354,12.992
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.795
5.433,12.992
5.433,12.992
5.433,12.992
5.433,12.795
5.433,12.992
5.433,12.992
5.354,12.992
5.433,12.992
5.433,12.992
5.354,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.354,13.189
5.354,13.189
5.354,13.189
5.433,13.189
5.354,13.189
5.354,13.189
5.433,13.189
5.433,13.189
5.354,13.189
5.354,12.992
5.354,13.189
5.433,13.189
5.354,13.189
5.433,13.189
5.433,12.992
5.354,13.189
5.433,12.992
5.433,13.189
5.433,13.189
5.433,13.189
5.433,12.992
