; CSV, generated by libsigrok4DSL 0.2.0 on Fri May 14 15:22:23 2021
6.693,12.795
6.693,12.402
6.693,12.795
6.772,12.795
6.772,12.795
6.693,12.402
6.693,12.598
6.693,12.598
6.693,12.795
6.693,12.598
6.693,12.598
6.614,12.598
6.693,12.598
6.693,12.598
6.693,12.598
6.614,12.795
6.535,12.402
6.614,12.402
6.614,12.598
6.614,12.402
6.614,12.402
6.614,12.402
6.614,12.402
6.614,12.598
6.535,12.795
6.535,12.598
6.535,12.598
6.535,12.402
6.535,12.598
6.535,12.598
6.457,12.402
6.457,12.598
6.535,12.598
6.457,12.402
6.457,12.598
6.535,12.402
6.457,12.598
6.457,12.598
6.457,12.402
6.457,12.402
6.457,12.598
6.457,12.402
6.457,12.795
6.457,12.795
6.378,12.598
6.457,12.795
6.457,12.598
6.378,12.795
6.378,12.402
6.378,12.795
6.378,12.402
6.378,12.795
6.378,12.795
6.378,12.598
6.378,12.598
6.378,12.598
6.378,12.598
6.378,12.795
6.378,12.598
6.299,12.598
6.299,12.402
6.299,12.795
6.378,12.598
6.299,12.795
6.378,12.795
6.378,12.795
6.299,12.795
6.378,12.598
6.220,12.795
6.299,12.795
6.299,12.795
6.378,12.795
6.220,12.795
6.299,12.598
6.220,12.795
6.299,12.795
6.220,12.402
6.299,12.795
6.299,12.795
6.299,12.795
6.299,12.795
6.299,12.795
6.299,12.795
6.299,12.795
6.299,12.598
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.220,12.795
6.142,12.795
6.220,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.142,12.795
6.063,12.795
6.142,12.795
6.142,12.795
6.063,12.795
6.063,12.795
6.142,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.992
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.795
5.984,12.795
6.063,12.795
6.063,12.795
6.063,12.795
6.063,12.992
6.063,12.795
6.063,12.795
6.063,12.992
6.063,12.795
6.063,12.795
5.984,12.795
6.063,12.992
5.984,12.795
5.984,12.795
6.063,12.795
5.984,12.992
6.063,12.992
6.063,12.795
5.984,12.795
5.984,12.795
6.063,12.795
6.063,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.992
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.992
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.906,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.906,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.984,12.795
5.906,12.795
5.984,12.795
5.906,12.795
5.984,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.598
5.827,12.795
5.906,12.795
5.984,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.906,12.795
5.984,12.795
5.984,12.598
5.827,12.795
5.906,12.795
5.827,12.795
5.906,12.598
5.827,12.598
5.827,12.598
5.906,12.402
5.906,12.795
5.827,12.795
5.906,12.795
5.827,12.795
5.906,12.598
5.827,12.795
5.906,12.598
5.827,12.795
5.827,12.795
5.906,12.598
5.827,12.795
5.827,12.795
5.906,12.795
5.906,12.598
5.827,12.402
5.827,12.795
5.827,12.795
5.827,12.598
5.827,12.795
5.827,12.795
5.906,12.598
5.827,12.795
5.906,12.795
5.827,12.795
5.906,12.795
5.906,12.795
5.827,12.795
5.906,12.795
5.906,12.795
5.827,12.795
5.827,12.795
5.906,12.598
5.748,12.795
5.827,12.598
5.827,12.795
5.827,12.795
5.827,12.598
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.748,12.795
5.748,12.795
5.827,12.795
5.827,12.795
5.827,12.795
5.748,12.795
5.748,12.795
5.827,12.795
5.748,12.795
5.827,12.795
5.748,12.992
5.827,12.795
5.748,12.795
5.748,12.795
5.827,12.795
5.748,12.992
5.748,12.795
5.827,12.795
5.827,12.992
5.748,12.992
5.827,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.827,12.992
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.992
5.748,12.992
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.992
5.748,12.992
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.992
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.669,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.748,12.598
5.669,12.795
5.669,12.598
5.669,12.795
5.591,12.795
5.748,12.795
5.748,12.795
5.748,12.795
5.669,12.795
5.748,12.795
5.748,12.795
5.748,12.598
5.748,12.598
5.669,12.795
5.748,12.795
5.669,12.795
5.748,12.795
5.669,12.598
5.669,12.598
5.669,12.795
5.748,12.598
5.748,12.598
5.748,12.795
5.748,12.598
5.669,12.795
5.748,12.795
5.748,12.598
5.748,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.748,12.795
5.669,12.795
5.748,12.795
5.748,12.795
5.669,12.598
5.669,12.598
5.669,12.795
5.669,12.795
5.669,12.598
5.748,12.795
5.748,12.598
5.669,12.795
5.669,12.795
5.748,12.598
5.591,12.795
5.669,12.598
5.669,12.598
5.669,12.598
5.669,12.598
5.669,12.598
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.598
5.669,12.795
5.669,12.598
5.669,12.598
5.669,12.402
5.669,12.598
5.669,12.598
5.591,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.748,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.748,12.795
5.669,12.795
5.669,12.795
5.748,12.795
5.669,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.992
5.669,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.669,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.669,12.992
5.591,12.992
5.669,12.795
5.669,12.795
5.669,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.992
5.669,12.992
5.669,12.795
5.669,12.795
5.591,12.992
5.591,12.992
5.591,12.992
5.591,12.992
5.591,12.795
5.591,12.992
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.992
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.992
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.669,12.992
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.669,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.669,12.795
5.591,12.598
5.591,12.598
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.598
5.591,12.598
5.591,12.598
5.591,12.598
5.591,12.795
5.591,12.795
5.669,12.795
5.591,12.795
5.669,12.795
5.512,12.795
5.591,12.795
5.591,12.598
5.591,12.598
5.591,12.598
5.591,12.795
5.669,12.598
5.669,12.795
5.591,12.402
5.591,12.598
5.591,12.598
5.591,12.598
5.669,12.598
5.591,12.598
5.512,12.598
5.512,12.598
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.598
5.591,12.598
5.591,12.795
5.591,12.402
5.591,12.598
5.591,12.402
5.591,12.598
5.591,12.598
5.591,12.402
5.591,12.402
5.591,12.795
5.512,12.795
5.591,12.598
5.669,12.598
5.512,12.795
5.591,12.795
5.591,12.795
5.591,12.598
5.591,12.795
5.591,12.598
5.512,12.795
5.512,12.598
5.591,12.598
5.669,12.795
5.591,12.795
5.591,12.795
5.512,12.598
5.512,12.598
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.591,12.992
5.512,12.992
5.591,12.992
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.992
5.591,12.992
5.591,12.992
5.512,12.992
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.992
5.591,12.795
5.512,12.795
5.512,12.992
5.591,12.992
5.512,12.992
5.512,12.992
5.512,12.992
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.992
5.512,12.992
5.591,12.795
5.512,12.795
5.512,12.795
5.591,12.992
5.512,12.992
5.591,12.795
5.512,12.992
5.512,12.992
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.992
5.591,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.992
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.512,12.795
5.591,12.598
5.512,12.795
5.512,12.598
5.512,12.598
5.512,12.795
5.591,12.795
5.512,12.795
5.512,12.795
5.591,12.795
5.512,12.008
5.512,10.630
5.512,8.071
5.512,4.921
5.433,1.969
5.433,-0.197
5.433,-0.197
5.433,-0.394
5.276,-0.394
5.276,-0.394
5.197,-0.197
5.197,-0.394
5.197,-0.197
5.118,0.591
5.118,0.197
5.118,-0.197
5.039,0.591
5.039,0.000
4.961,0.000
4.961,0.591
4.961,-0.197
4.961,0.394
4.882,0.197
4.882,-0.197
4.803,0.394
4.803,-0.197
4.803,-0.197
4.724,0.197
4.803,-0.197
4.724,0.197
4.646,-0.197
4.567,-0.394
4.646,0.000
4.567,-0.394
4.567,-0.394
4.567,-0.394
4.488,-0.591
4.488,-0.394
4.488,-0.787
4.488,-0.787
4.488,-0.591
4.488,-0.984
4.488,-0.787
4.409,-0.984
4.409,-0.984
4.409,-0.984
4.331,-1.378
4.331,-0.984
4.252,-1.378
4.331,-1.378
4.252,-1.378
4.252,-1.772
4.252,-1.378
4.252,-1.772
4.252,-1.772
4.173,-1.772
4.173,-1.969
4.173,-1.772
4.173,-1.969
4.094,-1.969
4.094,-1.772
4.016,-2.165
4.016,-1.969
4.016,-2.165
4.016,-2.165
4.016,-2.165
4.016,-2.165
3.937,-2.165
3.937,-2.165
3.937,-2.362
3.937,-2.362
3.937,-2.362
3.858,-2.559
3.858,-2.362
3.858,-2.559
3.858,-2.559
3.858,-2.362
3.858,-2.362
3.858,-2.165
3.858,-2.362
3.858,-2.165
3.858,-2.362
3.780,-2.165
3.858,-2.165
3.780,-2.362
3.780,-2.165
3.780,-2.165
3.780,-2.165
3.780,-1.969
3.701,-2.165
3.701,-1.969
3.701,-1.969
3.701,-2.165
3.622,-1.969
3.701,-1.969
3.701,-1.772
3.622,-1.772
3.622,-1.772
3.622,-1.772
3.622,-1.772
3.622,-1.772
3.622,-1.772
3.622,-1.575
3.622,-1.772
3.543,-1.772
3.622,-1.772
3.622,-1.575
3.543,-1.772
3.543,-1.575
3.543,-1.378
3.543,-1.378
3.543,-1.378
3.543,-1.772
3.543,-1.378
3.543,-1.378
3.543,-1.575
3.465,-1.772
3.543,-1.378
3.543,-1.378
3.543,-1.378
3.465,-1.378
3.465,-1.575
3.465,-1.575
3.465,-1.575
3.465,-1.575
3.386,-1.575
3.386,-1.378
3.386,-1.575
3.386,-1.378
3.386,-1.575
3.386,-1.772
3.386,-1.772
3.386,-1.772
3.386,-1.772
3.386,-1.772
3.307,-1.772
3.386,-1.772
3.386,-1.969
3.307,-1.969
3.307,-1.969
3.307,-1.969
3.307,-2.165
3.307,-1.969
3.307,-2.165
3.307,-2.165
3.307,-2.165
3.307,-2.165
3.307,-2.362
3.307,-2.559
3.307,-2.362
3.228,-2.559
3.228,-2.559
3.307,-2.559
3.307,-2.559
3.307,-2.559
3.228,-2.559
3.228,-2.559
3.228,-2.559
3.228,-2.559
3.228,-2.559
3.228,-2.756
3.228,-2.559
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.953
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.228,-2.756
3.150,-2.953
3.228,-2.953
3.228,-2.756
3.228,-2.756
3.150,-2.756
3.150,-2.756
3.150,-2.756
3.150,-2.756
3.150,-2.756
3.071,-2.756
3.150,-2.756
3.150,-2.756
3.150,-2.559
3.150,-2.559
3.150,-2.756
3.071,-2.756
3.150,-2.756
3.071,-2.559
3.150,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
3.071,-2.559
2.992,-2.559
3.071,-2.559
2.992,-2.559
2.992,-2.559
3.071,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.913,-2.559
2.992,-2.559
2.992,-2.559
2.992,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.559
2.835,-2.559
2.913,-2.559
2.913,-2.559
2.913,-2.756
2.835,-2.559
2.835,-2.756
2.835,-2.559
2.835,-2.756
2.756,-2.756
2.756,-2.756
2.756,-2.756
2.756,-2.756
2.756,-2.756
2.756,-2.756
2.756,-2.953
2.756,-2.756
2.677,-2.756
2.677,-2.756
2.677,-2.756
2.677,-2.953
2.677,-2.953
2.677,-2.953
2.677,-2.756
2.677,-2.953
2.677,-2.953
2.677,-2.953
2.677,-2.756
2.598,-2.953
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.598,-2.756
2.520,-2.756
2.520,-2.559
2.520,-2.559
2.520,-2.756
2.520,-2.559
2.520,-2.559
2.520,-2.559
2.441,-2.559
2.441,-2.559
2.441,-2.559
2.441,-2.165
2.441,-2.559
2.441,-2.362
2.362,-2.165
2.362,-2.165
2.362,-2.165
2.362,-2.165
