; CSV, generated by libsigrok4DSL 0.2.0 on Wed May 19 12:04:25 2021
3.583,3.622
3.583,3.622
3.583,3.622
3.583,3.622
3.622,3.622
3.583,3.622
3.622,3.622
3.583,3.622
3.583,3.622
3.622,3.622
3.622,3.701
3.622,3.543
3.583,3.701
3.622,3.701
3.622,3.622
3.622,3.701
3.622,3.622
3.622,3.622
3.622,3.622
3.622,3.622
3.661,3.622
3.622,3.622
3.622,3.622
3.622,3.622
3.622,3.622
3.583,3.701
3.622,3.622
3.622,3.622
3.661,3.701
3.622,3.543
3.583,3.622
3.622,3.701
3.622,3.622
3.661,3.622
3.661,3.622
3.622,3.622
3.661,3.543
3.622,3.622
3.622,3.622
3.622,3.622
3.622,3.701
3.622,3.543
3.622,3.622
3.661,3.622
3.622,3.622
3.622,3.622
3.661,3.622
3.661,3.701
3.622,3.622
3.661,3.622
3.622,3.622
3.622,3.622
3.661,3.622
3.661,3.701
3.583,3.622
3.661,3.622
3.622,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.622,3.622
3.622,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.622,3.622
3.661,3.622
3.622,3.622
3.661,3.622
3.661,3.622
3.622,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.622,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.622,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.622,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.622,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.622,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.622,3.701
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.622,3.701
3.661,3.701
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.622
3.661,3.701
3.661,3.543
3.661,2.756
3.622,2.362
3.622,2.047
3.583,1.181
3.622,0.866
3.622,1.496
3.583,1.339
3.583,0.866
3.583,1.339
3.583,1.496
3.583,0.945
3.543,1.181
3.543,1.654
3.543,1.181
3.543,1.339
3.543,1.417
3.504,1.181
3.504,1.496
3.504,1.575
3.504,1.024
3.504,1.496
3.504,1.654
3.465,0.866
3.504,1.339
3.465,1.654
3.465,0.866
3.425,1.260
3.465,1.654
3.425,1.024
3.465,1.181
3.425,1.496
3.465,1.024
3.386,1.181
3.425,1.339
3.386,1.102
3.386,1.102
3.386,1.339
3.346,1.181
3.386,1.024
3.386,1.181
3.346,1.260
3.346,1.024
3.346,1.181
3.346,1.181
3.346,1.024
3.346,1.181
3.346,1.181
3.346,1.102
3.346,1.102
3.307,1.181
3.346,1.102
3.307,1.024
3.307,1.181
3.307,1.102
3.268,1.024
3.307,1.181
3.268,1.102
3.268,1.102
3.268,1.102
3.268,1.102
3.228,1.102
3.228,1.102
3.228,1.181
3.228,1.102
3.228,1.102
3.189,1.181
3.189,1.102
3.189,1.102
3.189,1.102
3.189,1.181
3.189,1.102
3.189,1.102
3.189,1.181
3.189,1.102
3.189,1.181
3.189,1.181
3.110,1.181
3.150,1.181
3.150,1.181
3.150,1.181
3.150,1.181
3.110,1.181
3.110,1.181
3.110,1.181
3.110,1.181
3.071,1.181
3.110,1.181
3.071,1.181
3.071,1.181
3.071,1.260
3.031,1.260
3.031,1.260
3.031,1.260
3.031,1.339
3.031,1.260
3.031,1.181
3.031,1.260
2.992,1.339
2.992,1.339
2.992,1.339
2.953,1.339
2.992,1.339
2.992,1.339
2.953,1.339
2.992,1.417
2.953,1.339
2.953,1.339
2.953,1.417
2.913,1.417
2.913,1.339
2.913,1.339
2.913,1.417
2.874,1.417
2.874,1.417
2.874,1.496
2.874,1.417
2.874,1.417
2.874,1.417
2.874,1.417
2.874,1.417
2.874,1.417
2.835,1.417
2.835,1.417
2.835,1.339
2.835,1.417
2.835,1.417
2.795,1.339
2.795,1.417
2.795,1.417
2.795,1.417
2.756,1.339
2.756,1.339
2.756,1.417
2.756,1.417
2.756,1.417
2.756,1.417
2.717,1.339
2.717,1.339
2.717,1.339
2.756,1.339
2.717,1.339
2.717,1.339
2.717,1.339
2.717,1.339
2.717,1.417
2.717,1.339
2.717,1.260
2.677,1.339
2.677,1.339
2.677,1.339
2.677,1.339
2.638,1.339
2.638,1.339
2.638,1.260
2.598,1.339
2.638,1.339
2.598,1.339
2.598,1.339
2.598,1.339
2.598,1.339
2.598,1.260
2.559,1.260
2.598,1.339
2.559,1.339
2.559,1.339
2.559,1.339
2.559,1.260
2.559,1.260
2.559,1.339
2.559,1.339
2.559,1.260
2.559,1.339
2.559,1.339
2.520,1.339
2.520,1.339
2.520,1.339
2.480,1.339
2.520,1.417
2.480,1.260
2.480,1.417
2.480,1.417
2.480,1.260
2.480,1.339
2.480,1.496
2.441,1.339
2.441,1.339
2.441,1.417
2.441,1.417
2.441,1.417
2.441,1.417
2.441,1.417
2.402,1.417
2.402,1.496
2.402,1.417
2.402,1.417
2.402,1.496
2.402,1.417
2.402,1.417
2.402,1.496
2.362,1.496
2.402,1.496
2.362,1.496
2.402,1.496
2.362,1.496
2.362,1.496
2.362,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.323,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.283,1.496
2.244,1.496
2.244,1.496
2.283,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.496
2.244,1.575
2.244,1.496
2.244,1.496
2.244,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.205,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.165,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.126,1.496
2.087,1.496
2.126,1.496
2.087,1.496
2.087,1.496
2.087,1.496
2.087,1.496
2.047,1.496
2.047,1.496
2.047,1.496
2.047,1.496
2.047,1.496
2.047,1.496
2.008,1.496
2.008,1.496
2.008,1.496
2.047,1.496
2.008,1.496
2.008,1.496
1.969,1.496
1.969,1.496
2.008,1.496
1.969,1.496
1.969,1.496
2.008,1.496
2.008,1.496
1.969,1.496
1.969,1.496
1.929,1.496
1.929,1.496
1.929,1.496
1.969,1.496
1.969,1.496
1.929,1.496
1.929,1.496
1.929,1.496
1.929,1.496
1.929,1.575
1.929,1.496
1.890,1.575
1.890,1.496
1.890,1.496
1.890,1.575
1.890,1.496
1.890,1.496
1.890,1.575
1.850,1.496
1.890,1.496
1.890,1.654
1.890,1.654
1.890,1.654
1.850,1.654
1.850,1.654
1.850,1.654
1.850,1.654
1.811,1.654
1.811,1.654
1.811,1.654
1.811,1.654
1.811,1.654
1.811,1.654
1.772,1.654
1.811,1.654
1.772,1.654
1.772,1.654
1.811,1.654
1.772,1.654
1.772,1.732
1.772,1.732
1.772,1.732
1.772,1.732
1.772,1.732
1.772,1.732
1.732,1.732
1.732,1.732
1.732,1.732
1.732,1.732
1.732,1.732
1.732,1.732
1.693,1.732
1.732,1.732
1.693,1.732
1.693,1.732
1.654,1.732
1.693,1.732
1.654,1.732
1.654,1.732
1.654,1.732
1.654,1.732
1.654,1.732
1.654,1.811
1.614,1.732
1.614,1.732
1.654,1.811
1.614,1.732
1.614,1.732
1.614,1.732
1.614,1.732
1.614,1.732
1.614,1.732
1.614,1.732
1.614,1.732
1.614,1.732
1.575,1.732
1.575,1.732
1.575,1.732
1.575,1.732
1.575,1.732
1.575,1.732
1.575,1.732
1.575,1.732
1.535,1.732
1.575,1.811
1.535,1.811
1.535,1.732
1.535,1.811
1.535,1.732
1.535,1.811
1.535,1.732
1.496,1.811
1.496,1.811
1.535,1.811
1.496,1.811
1.535,1.969
1.535,1.811
1.496,1.811
1.496,1.969
1.496,1.811
1.496,1.811
1.496,1.811
1.496,1.811
1.496,1.811
1.496,1.811
1.496,1.811
1.496,1.811
1.496,1.890
1.457,1.969
1.457,1.969
1.457,1.969
1.457,1.969
1.457,1.969
1.457,2.047
1.457,1.969
1.457,2.047
1.457,1.969
1.457,1.969
1.457,1.969
1.457,1.969
1.457,2.047
1.457,2.047
1.457,2.047
1.457,2.047
1.457,2.126
1.457,2.126
1.417,2.126
1.417,2.205
1.417,2.205
1.417,2.283
1.417,2.283
1.417,2.283
1.417,2.205
1.378,2.205
1.378,2.283
1.378,2.205
1.378,2.205
1.378,2.205
1.378,2.283
1.378,2.283
1.378,2.283
1.378,2.283
1.378,2.362
1.339,2.362
1.378,2.362
1.339,2.362
1.339,2.362
1.339,2.362
1.378,2.441
1.339,2.362
1.339,2.362
1.339,2.362
1.339,2.362
1.339,2.362
1.339,2.362
1.299,2.362
1.339,2.362
1.299,2.362
1.299,2.441
1.339,2.441
1.299,2.441
1.299,2.441
1.299,2.441
1.299,2.441
1.299,2.441
1.299,2.362
1.299,2.362
1.299,2.362
1.299,2.283
1.299,2.362
1.299,2.362
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.362
1.260,2.362
1.260,2.362
1.260,2.362
1.260,2.283
1.299,2.283
1.299,2.283
1.299,2.283
1.299,2.126
1.260,2.126
1.260,2.283
1.260,2.126
1.260,2.126
1.260,2.126
1.220,2.126
1.220,2.126
1.260,2.126
1.220,2.126
1.220,2.126
1.220,2.126
1.220,2.126
1.220,2.126
1.220,2.126
1.220,2.126
1.220,2.126
1.181,2.047
1.220,2.047
1.220,2.126
1.220,2.047
1.220,1.969
1.181,2.047
1.181,2.047
1.181,2.047
1.181,2.047
1.181,2.047
1.181,2.126
1.181,2.047
1.181,2.047
1.181,2.126
1.181,2.047
1.181,2.047
1.181,2.047
1.181,2.047
1.142,2.047
1.142,2.047
1.181,2.047
1.181,2.047
1.181,2.047
1.142,2.047
1.142,2.047
1.142,2.126
1.142,2.126
1.142,2.126
1.142,2.126
1.142,2.126
1.102,2.126
1.142,2.126
1.142,2.126
1.142,2.126
1.142,2.126
1.142,2.126
1.142,2.126
1.102,2.126
1.102,2.126
1.063,2.205
1.102,2.205
1.063,2.205
1.063,2.283
1.063,2.283
1.063,2.362
1.063,2.283
1.102,2.283
1.063,2.283
1.063,2.362
1.063,2.362
1.063,2.362
1.063,2.283
1.024,2.283
1.063,2.362
1.024,2.362
1.024,2.362
1.024,2.362
1.024,2.362
1.024,2.441
1.024,2.441
0.984,2.441
1.024,2.441
1.024,2.441
1.024,2.441
1.024,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.984,2.441
0.945,2.441
0.984,2.441
0.984,2.441
0.945,2.441
0.945,2.441
0.945,2.441
0.945,2.441
0.945,2.441
0.906,2.441
0.945,2.441
0.906,2.441
0.945,2.441
0.945,2.441
0.906,2.441
0.906,2.441
0.906,2.441
0.906,2.441
0.906,2.441
0.906,2.441
0.906,2.441
0.906,2.362
0.906,2.362
0.906,2.362
0.945,2.362
0.866,2.283
0.906,2.362
0.906,2.283
0.866,2.283
0.906,2.283
0.866,2.283
0.866,2.283
0.906,2.362
0.906,2.283
0.866,2.283
0.866,2.283
0.866,2.283
0.866,2.205
0.906,2.205
0.906,2.205
0.906,2.205
0.906,2.126
0.866,2.126
0.866,2.126
0.866,2.205
0.866,2.126
0.866,2.205
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.827,2.126
0.866,2.126
0.827,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.866,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.866,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.126
0.827,2.283
0.827,2.126
0.827,2.205
0.827,2.205
0.827,2.126
0.827,2.283
0.827,2.205
0.827,2.283
0.827,2.205
0.827,2.283
0.827,2.283
0.787,2.283
0.827,2.283
0.787,2.283
0.827,2.283
0.787,2.283
0.827,2.283
0.787,2.362
0.787,2.283
0.787,2.283
0.787,2.283
0.787,2.362
0.748,2.283
0.787,2.362
0.787,2.362
0.787,2.362
0.787,2.362
0.787,2.362
0.748,2.362
0.748,2.362
0.748,2.362
0.748,2.362
0.748,2.362
0.748,2.441
0.748,2.362
0.748,2.362
0.709,2.362
0.748,2.362
0.748,2.441
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.669,2.362
0.709,2.362
0.709,2.362
0.709,2.362
0.669,2.362
0.669,2.362
0.669,2.362
0.669,2.283
0.669,2.362
0.669,2.283
0.669,2.362
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.669,2.283
0.630,2.283
0.669,2.205
0.630,2.283
0.630,2.205
0.669,2.283
0.630,2.126
0.630,2.205
0.630,2.283
0.630,2.205
0.630,2.205
0.630,2.283
0.630,2.283
0.630,2.283
0.630,2.126
0.630,2.205
0.591,2.205
0.591,2.205
0.591,2.126
0.630,2.205
0.591,2.126
0.591,2.205
0.591,2.205
0.591,2.205
0.591,2.205
0.591,2.126
0.591,2.283
0.591,2.205
0.591,2.205
0.591,2.126
0.591,2.126
0.591,2.205
0.591,2.126
0.591,2.205
0.551,2.126
0.591,2.126
0.591,2.126
0.591,2.205
0.591,2.205
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.205
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.551,2.283
0.512,2.283
0.551,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.362
0.512,2.283
0.551,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.362
0.512,2.362
0.512,2.283
0.512,2.362
0.512,2.283
0.512,2.283
0.512,2.362
0.512,2.362
0.512,2.362
0.512,2.362
0.512,2.362
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.283
0.512,2.362
0.472,2.283
0.512,2.362
0.512,2.362
0.472,2.283
0.472,2.362
0.512,2.283
0.472,2.362
0.472,2.283
0.512,2.283
0.512,2.283
0.472,2.362
0.472,2.362
0.472,2.362
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.472,2.283
0.433,2.283
0.472,2.283
0.472,2.283
0.433,2.283
0.472,2.283
0.433,2.283
0.472,2.283
0.433,2.205
0.433,2.283
0.472,2.283
0.472,2.283
0.433,2.205
0.433,2.283
0.472,2.283
0.472,2.205
0.472,2.126
0.472,2.126
0.472,2.126
0.472,2.126
0.433,2.205
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.472,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.433,2.126
0.394,2.126
0.433,2.126
0.394,2.126
0.394,2.126
0.433,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.394,2.126
0.354,2.205
0.354,2.126
0.394,2.126
0.394,2.205
0.354,2.205
0.354,2.126
0.354,2.126
0.354,2.205
0.354,2.205
0.354,2.126
0.354,2.205
0.354,2.205
0.354,2.205
0.354,2.205
0.354,2.205
0.354,2.283
0.354,2.205
0.354,2.283
0.354,2.283
0.354,2.205
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.354,2.283
0.315,2.283
0.315,2.283
0.315,2.283
0.315,2.283
0.276,2.283
0.276,2.283
0.315,2.283
0.276,2.283
0.315,2.283
0.276,2.283
0.315,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.236,2.283
0.276,2.283
0.276,2.283
0.276,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.236,2.283
0.197,2.283
0.236,2.283
0.236,2.283
0.197,2.283
0.236,2.283
0.236,2.283
0.197,2.283
0.197,2.283
0.197,2.283
0.197,2.205
0.197,2.283
0.197,2.283
0.197,2.205
0.197,2.283
0.197,2.205
0.197,2.205
0.197,2.205
0.197,2.205
0.197,2.283
0.197,2.283
0.197,2.205
0.197,2.205
0.197,2.205
0.197,2.283
0.197,2.283
0.197,2.205
0.197,2.126
0.197,2.283
0.197,2.205
0.197,2.283
0.197,2.205
0.197,2.126
