; CSV, generated by libsigrok4DSL 0.2.0 on Wed May 19 11:55:15 2021
1.378,3.858
1.417,3.780
1.417,3.858
1.378,3.858
1.417,3.858
1.417,3.858
1.378,3.858
1.417,3.858
1.457,3.701
1.417,3.858
1.417,3.858
1.457,3.780
1.417,3.858
1.417,3.780
1.417,3.858
1.417,3.858
1.417,3.780
1.457,3.780
1.417,3.701
1.457,3.701
1.457,3.701
1.417,3.780
1.457,3.858
1.457,3.701
1.457,3.780
1.457,3.858
1.457,3.780
1.457,3.701
1.457,3.701
1.417,3.780
1.457,3.701
1.457,3.701
1.457,3.780
1.457,3.701
1.457,3.701
1.457,3.780
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.701
1.457,3.780
1.496,3.701
1.496,3.701
1.457,3.701
1.496,3.701
1.457,3.701
1.457,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.780
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.457,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.535,3.701
1.535,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.496,3.701
1.535,3.701
1.535,3.701
1.496,3.701
1.496,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.496,3.701
1.535,3.701
1.496,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.575,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.535,3.701
1.575,3.701
1.575,3.701
1.535,3.701
1.575,3.701
1.575,3.780
1.535,3.701
1.575,3.701
1.535,3.701
1.575,3.701
1.575,3.701
1.575,3.780
1.575,3.858
1.535,3.780
1.575,3.858
1.575,3.701
1.575,3.780
1.575,3.780
1.575,3.780
1.575,3.780
1.575,3.780
1.575,3.780
1.614,3.858
1.575,3.858
1.575,3.858
1.575,3.858
1.614,3.858
1.575,3.858
1.575,3.780
1.575,3.858
1.575,3.858
1.575,3.858
1.575,3.858
1.575,3.858
1.614,3.780
1.614,3.780
1.614,3.858
1.575,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.575,3.858
1.575,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.575,3.858
1.575,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.575,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.858
1.614,3.937
1.614,3.858
1.614,3.937
1.614,3.937
1.614,3.858
1.614,3.937
1.614,3.858
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,4.016
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,3.937
1.614,4.016
1.614,3.937
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,3.937
1.614,3.937
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.654,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.016
1.614,4.094
1.614,4.094
1.614,4.016
1.614,4.094
1.614,4.094
1.614,4.016
1.614,4.094
1.614,4.094
1.614,4.094
1.654,4.173
1.654,4.016
1.614,4.094
1.654,4.094
1.614,4.173
1.614,4.173
1.614,4.173
1.614,4.173
1.614,4.173
1.614,4.173
1.614,4.094
1.614,4.173
1.654,4.173
1.614,4.173
1.614,4.173
1.614,4.173
1.654,4.173
1.614,4.173
1.654,4.094
1.654,4.173
1.614,4.173
1.614,4.173
1.614,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.614,4.173
1.614,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.614,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.252
1.654,4.173
1.654,4.173
1.654,4.252
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.252
1.654,4.173
1.654,4.173
1.654,4.252
1.693,4.173
1.654,4.252
1.693,4.173
1.654,4.173
1.654,4.252
1.654,4.173
1.654,4.173
1.654,4.252
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.654,4.173
1.693,4.173
1.654,4.173
1.693,4.173
1.654,4.173
1.693,4.173
1.693,4.173
1.693,4.173
1.693,4.173
1.693,4.252
1.654,4.252
1.654,4.094
1.654,4.252
1.693,4.173
1.654,4.094
1.693,4.252
1.693,4.173
1.654,4.173
1.693,4.173
1.693,4.173
1.693,4.173
1.693,4.252
1.693,4.016
1.693,4.173
1.693,4.173
1.693,4.094
1.654,4.173
1.693,4.016
1.693,4.173
1.693,4.094
1.693,4.252
1.693,4.173
1.693,4.173
1.693,4.252
1.654,4.016
1.693,4.173
1.693,4.173
1.693,4.173
1.693,4.173
1.693,4.094
1.693,4.173
1.693,4.173
1.693,4.094
1.693,4.173
1.693,4.094
1.732,4.173
1.693,4.173
1.693,4.094
1.693,4.016
1.693,4.016
1.693,4.016
1.693,3.858
1.693,3.701
1.693,3.543
1.693,3.386
1.693,3.228
1.693,3.071
1.654,2.992
1.654,2.756
1.654,2.756
1.693,2.756
1.654,2.756
1.693,2.756
1.654,2.756
1.654,2.756
1.654,2.598
1.654,2.441
1.693,2.441
1.654,2.205
1.654,2.047
1.654,1.811
1.654,1.732
1.693,1.496
1.654,1.417
1.654,1.417
1.693,1.339
1.654,1.417
1.693,1.496
1.654,1.654
1.654,1.732
1.654,1.890
1.654,2.047
1.654,2.047
1.654,2.126
1.654,1.969
1.654,1.811
1.654,1.811
1.654,1.654
1.654,1.496
1.654,1.417
1.654,1.339
1.654,1.260
1.654,1.339
1.654,1.417
1.654,1.496
1.654,1.654
1.654,1.732
1.654,1.811
1.654,1.890
1.614,1.969
1.654,1.969
1.654,1.811
1.654,1.732
1.654,1.654
1.654,1.496
1.654,1.417
1.654,1.260
1.654,1.260
1.614,1.181
1.614,1.339
1.654,1.496
1.614,1.496
1.614,1.811
1.614,1.732
1.654,1.969
1.614,1.969
1.614,1.890
1.654,1.732
1.654,1.732
1.614,1.654
1.654,1.654
1.614,1.496
1.614,1.496
1.654,1.496
1.614,1.496
1.614,1.654
1.614,1.654
1.654,1.732
1.614,1.732
1.614,1.654
1.614,1.496
1.654,1.496
1.654,1.496
1.614,1.496
1.614,1.496
1.614,1.417
1.614,1.339
1.614,1.417
1.614,1.496
1.614,1.496
1.614,1.654
1.614,1.575
1.614,1.654
1.614,1.732
1.614,1.811
1.614,1.811
1.614,1.732
1.614,1.654
1.614,1.417
1.614,1.181
1.614,1.181
1.614,1.102
1.614,1.102
1.614,1.181
1.614,1.181
1.614,1.339
1.614,1.339
1.614,1.575
1.614,1.732
1.614,1.654
1.614,1.732
1.614,1.811
1.614,1.811
1.614,1.654
1.614,1.575
1.614,1.417
1.614,1.102
1.614,0.866
1.614,0.866
1.614,0.866
1.614,0.945
1.614,1.102
1.614,1.181
1.614,1.339
1.614,1.496
1.614,1.732
1.614,1.811
1.614,1.811
1.614,1.732
1.614,1.654
1.614,1.496
1.614,1.417
1.614,1.181
1.614,0.945
1.614,0.787
1.614,0.709
1.614,0.787
1.614,0.866
1.614,1.024
1.614,1.181
1.614,1.417
1.614,1.496
1.614,1.732
1.614,1.811
1.575,1.811
1.614,1.654
1.614,1.575
1.614,1.339
1.614,1.102
1.614,0.866
1.614,0.709
1.614,0.709
1.614,0.709
1.575,0.866
1.614,0.945
1.614,1.181
1.575,1.417
1.614,1.575
1.614,1.732
1.614,1.732
1.614,1.811
1.614,1.654
1.575,1.496
1.614,1.181
1.614,1.024
1.614,0.866
1.614,0.709
1.614,0.630
1.614,0.709
1.614,0.787
1.614,0.866
1.614,1.181
1.575,1.417
1.614,1.496
1.614,1.732
1.614,1.732
1.614,1.654
1.614,1.496
1.614,1.339
1.575,1.102
1.575,0.866
1.614,0.866
1.575,0.709
1.575,0.709
1.575,0.709
1.614,0.866
1.614,1.024
1.575,1.181
1.575,1.417
1.575,1.496
1.614,1.575
1.575,1.496
1.614,1.496
1.614,1.339
1.575,1.181
1.575,1.024
1.575,0.866
1.575,0.787
1.575,0.709
1.575,0.709
1.575,0.787
1.575,0.866
1.575,1.102
1.575,1.181
1.575,1.339
1.575,1.339
1.535,1.417
1.575,1.339
1.575,1.339
1.575,1.181
1.575,1.181
1.575,1.024
1.575,0.866
1.575,0.866
1.575,0.866
1.575,0.866
1.535,0.866
1.575,0.945
1.575,1.024
1.575,1.024
1.575,1.181
1.575,1.181
1.535,1.181
1.575,1.181
1.575,1.181
1.575,1.181
1.575,1.181
1.575,1.102
1.575,1.024
1.535,0.945
1.575,0.866
1.535,0.866
1.575,0.866
1.575,0.866
1.535,0.866
1.535,1.024
1.535,1.102
1.575,1.181
1.535,1.181
1.575,1.181
1.575,1.260
1.535,1.181
1.575,1.181
1.535,1.102
1.535,1.024
1.575,0.945
1.535,0.866
1.575,0.866
1.535,0.866
1.535,0.866
1.535,0.866
1.535,1.024
1.535,1.102
1.535,1.181
1.535,1.181
1.575,1.339
1.535,1.181
1.535,1.181
1.535,1.102
1.535,1.024
1.535,1.024
1.535,0.866
1.535,0.866
1.535,0.866
1.535,0.866
1.575,0.945
1.535,1.024
1.496,1.102
1.535,1.102
1.496,1.102
1.535,1.181
1.535,1.181
1.535,1.181
1.535,1.181
1.535,1.102
1.535,1.024
1.535,1.102
1.535,1.024
1.496,1.024
1.535,1.024
1.535,1.024
1.496,1.024
1.535,1.024
1.535,1.102
1.496,1.102
1.535,1.181
1.535,1.181
1.535,1.181
1.535,1.181
1.496,1.181
1.496,1.181
1.535,1.181
1.496,1.181
1.496,1.102
1.496,1.102
1.496,1.024
1.496,1.024
1.496,1.024
1.496,1.024
1.496,1.102
1.496,1.102
1.496,1.181
1.496,1.181
1.496,1.339
1.496,1.181
1.496,1.339
1.496,1.181
1.496,1.181
1.496,1.181
1.496,1.102
1.496,1.102
1.496,1.024
1.496,1.102
1.496,1.102
1.496,1.102
1.496,1.181
1.496,1.181
1.496,1.181
1.457,1.181
1.496,1.260
1.496,1.181
1.496,1.181
1.496,1.181
1.496,1.181
1.457,1.181
1.496,1.181
1.496,1.181
1.496,1.181
1.457,1.181
1.496,1.181
1.457,1.181
1.496,1.181
1.457,1.181
1.496,1.181
1.496,1.181
1.457,1.260
1.457,1.260
1.457,1.339
1.457,1.260
1.457,1.339
1.457,1.181
1.457,1.260
1.457,1.181
1.457,1.181
1.457,1.181
1.457,1.181
1.457,1.181
1.457,1.181
1.457,1.181
1.457,1.260
1.457,1.339
1.457,1.417
1.457,1.339
1.457,1.339
1.457,1.339
1.457,1.339
1.457,1.339
1.457,1.260
1.457,1.339
1.457,1.181
1.457,1.181
1.457,1.260
1.457,1.260
1.457,1.339
1.457,1.339
1.457,1.417
1.417,1.417
1.457,1.417
1.457,1.417
1.417,1.339
1.457,1.417
1.417,1.339
1.457,1.417
1.457,1.339
1.417,1.339
1.457,1.339
1.457,1.417
1.417,1.417
1.417,1.339
1.457,1.417
1.457,1.417
1.457,1.496
1.457,1.417
1.417,1.417
1.457,1.417
1.417,1.496
1.457,1.496
1.417,1.496
1.417,1.496
1.417,1.417
1.417,1.496
1.417,1.496
1.378,1.417
1.417,1.417
1.417,1.417
1.417,1.417
1.417,1.496
1.417,1.496
1.417,1.496
1.417,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.417,1.496
1.378,1.496
1.417,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.417,1.496
1.417,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.575
1.378,1.575
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.378,1.496
1.339,1.496
1.378,1.496
1.378,1.496
1.339,1.496
1.378,1.496
1.378,1.575
1.378,1.496
1.339,1.575
1.378,1.575
1.339,1.496
1.339,1.654
1.339,1.575
1.339,1.575
1.339,1.654
1.339,1.654
1.339,1.654
1.339,1.575
1.378,1.654
1.339,1.496
1.339,1.575
1.339,1.654
1.339,1.496
1.339,1.575
1.339,1.654
1.339,1.575
1.339,1.654
1.339,1.654
1.339,1.654
1.339,1.654
1.339,1.654
1.339,1.496
1.339,1.654
1.339,1.654
1.339,1.654
1.299,1.654
1.339,1.654
1.339,1.654
1.299,1.654
1.339,1.654
1.299,1.654
1.299,1.654
1.299,1.654
1.339,1.654
1.299,1.654
1.299,1.654
1.299,1.654
1.299,1.732
1.299,1.654
1.299,1.732
1.299,1.654
1.299,1.732
1.299,1.654
1.299,1.654
1.299,1.654
1.299,1.654
1.299,1.654
1.299,1.732
1.299,1.654
1.299,1.732
1.299,1.811
1.299,1.654
1.299,1.732
1.299,1.732
1.299,1.654
1.299,1.732
1.299,1.732
1.299,1.654
1.299,1.654
1.299,1.654
1.299,1.654
1.299,1.732
1.299,1.654
1.299,1.654
1.299,1.732
1.299,1.732
1.299,1.732
1.299,1.732
1.299,1.732
1.299,1.732
1.299,1.732
1.299,1.654
1.260,1.654
1.299,1.654
1.260,1.654
1.260,1.654
1.260,1.654
1.299,1.654
1.299,1.732
1.260,1.732
1.260,1.732
1.299,1.732
1.299,1.732
1.260,1.811
1.260,1.732
1.260,1.732
1.299,1.654
1.260,1.732
1.260,1.732
1.260,1.654
1.260,1.732
1.260,1.654
1.260,1.654
1.260,1.732
1.260,1.732
1.260,1.732
1.260,1.732
1.260,1.732
1.260,1.732
1.260,1.732
1.260,1.654
1.260,1.732
1.220,1.732
1.260,1.654
1.260,1.732
1.260,1.654
1.260,1.654
1.260,1.654
1.260,1.654
1.220,1.654
1.220,1.732
1.220,1.732
1.260,1.732
1.260,1.732
1.220,1.732
1.220,1.732
1.220,1.732
1.220,1.732
1.220,1.654
1.220,1.732
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.732
1.181,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.181,1.654
1.220,1.654
1.220,1.654
1.220,1.654
1.181,1.654
1.181,1.654
1.220,1.654
1.220,1.654
1.181,1.654
1.220,1.654
1.181,1.654
1.220,1.654
1.181,1.654
1.181,1.654
1.181,1.654
1.181,1.654
1.181,1.654
1.181,1.575
1.220,1.575
1.181,1.575
1.181,1.575
1.181,1.654
1.181,1.575
1.181,1.575
1.220,1.654
1.181,1.575
1.181,1.654
1.181,1.654
1.181,1.575
1.181,1.575
1.181,1.575
1.181,1.496
1.181,1.496
1.181,1.575
1.181,1.496
1.181,1.654
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.575
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.181,1.496
1.142,1.496
1.181,1.496
1.142,1.496
1.181,1.496
1.181,1.496
1.142,1.496
1.142,1.496
1.181,1.417
1.142,1.417
1.181,1.417
1.181,1.339
1.142,1.417
1.142,1.417
1.142,1.417
1.181,1.417
1.142,1.496
1.142,1.417
1.142,1.417
1.142,1.496
1.142,1.417
1.142,1.417
1.142,1.417
1.142,1.417
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.339
1.181,1.417
1.142,1.339
1.181,1.417
1.142,1.339
1.142,1.339
1.142,1.417
1.142,1.417
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.260
1.142,1.260
1.142,1.260
1.142,1.260
1.142,1.260
1.142,1.260
1.142,1.260
1.142,1.260
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.339
1.142,1.260
1.142,1.339
1.142,1.260
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.260
1.142,1.181
1.142,1.260
1.142,1.181
1.142,1.181
1.142,1.339
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.102,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.102,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.102
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
1.142,1.181
